domain,url,html_file
365.qwe123-asd456-zxc789.365645.top,http://365.qwe123-asd456-zxc789.365645.top,data/raw/phishing/365.qwe123-asd456-zxc789.365645.top_833a020c.html
securitydirectapp.com,https://securitydirectapp.com/8b6c79f8-24e4-4fdc-beb9-7ba499e4de30/a/ce5ca5ed-9fd4-4456-a816-11bff69b4b62/ccp,data/raw/phishing/securitydirectapp.com_9390e983.html
888881e.com,http://888881e.com,data/raw/phishing/888881e.com_b27ab53c.html
www.a8b0c6.cn,http://www.a8b0c6.cn,data/raw/phishing/www.a8b0c6.cn_7e3527fd.html
serviciospatito.com,https://serviciospatito.com/,data/raw/phishing/serviciospatito.com_bdefd311.html
hjdi6v-13099612171yxh-xbs0066.com,http://hjdi6v-13099612171yxh-xbs0066.com/,data/raw/phishing/hjdi6v-13099612171yxh-xbs0066.com_f0d60da0.html
869058.com,http://869058.com,data/raw/phishing/869058.com_17232211.html
imtoken.it,https://imtoken.it/,data/raw/phishing/imtoken.it_4cc5e4a3.html
iman182.com,https://iman182.com/,data/raw/phishing/iman182.com_8608bcf9.html
www.h551008.cc,http://www.h551008.cc/,data/raw/phishing/www.h551008.cc_8b07d448.html
551008o.cc,https://551008o.cc/errors/605.html,data/raw/phishing/551008o.cc_e21381d5.html
www.j551000.cc,http://www.j551000.cc/,data/raw/phishing/www.j551000.cc_a6947275.html
rabilog.conohawing.com,http://rabilog.conohawing.com/cgi/dhlexp2m/dhl/info.php,data/raw/phishing/rabilog.conohawing.com_a6838237.html
credit-agricolessss.tode.cz,https://credit-agricolessss.tode.cz/@@/,data/raw/phishing/credit-agricolessss.tode.cz_83b9f122.html
551005h.cc,https://551005h.cc,data/raw/phishing/551005h.cc_3dfaccfa.html
8hcp75.com,http://8hcp75.com/,data/raw/phishing/8hcp75.com_471f7f79.html
nzipyncv.com,http://nzipyncv.com,data/raw/phishing/nzipyncv.com_2b0914b2.html
566z15.com,http://566z15.com/,data/raw/phishing/566z15.com_e7d22535.html
stearncummunity.com,https://stearncummunity.com/tradeoffer/new/?partner=855268358&token=hL5xBGgK,data/raw/phishing/stearncummunity.com_85c1bfb9.html
saibo0108.cc,http://saibo0108.cc/,data/raw/phishing/saibo0108.cc_df435e8e.html
s7j6x.com,https://s7j6x.com/,data/raw/phishing/s7j6x.com_5a0f90bb.html
www.551006l.cc,http://www.551006l.cc/,data/raw/phishing/www.551006l.cc_9a1c829c.html
wsvbi.shop,https://wsvbi.shop/,data/raw/phishing/wsvbi.shop_b8fca908.html
maxpurge.digital,https://maxpurge.digital/click?key=29a04a7fe7bb234d7c9e&SUB_ID_SHORT=4db41c5e4c8124c312c21c83365f12de&COST_CPC=&PLACEMENT_ID=22738461&ZONE_ID=3680512&BANNER_ID=3301202&CAMPAIGN_ID=1206392&REMOTE_COUNTRY=Canada&USER_OS_VER=18.3.2&USERAGENT=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2018_3_2%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,data/raw/phishing/maxpurge.digital_db884400.html
cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com,https://cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com/-/en/Hits/b/?ie=UTF8&node=246805031&ref_=sv_light_7,data/raw/phishing/cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com_fa617d9c.html
m.lygthb.com,https://m.lygthb.com/jiaocheng/15024.html,data/raw/phishing/m.lygthb.com_e855d299.html
web.krakencoin.cn,https://web.krakencoin.cn/,data/raw/phishing/web.krakencoin.cn_ae8888bb.html
888cp005.com,http://888cp005.com,data/raw/phishing/888cp005.com_aa6ee97a.html
channelhub.info,https://channelhub.info/26ddef416p2b7749f1taab85af2qcb21a850.html,data/raw/phishing/channelhub.info_be6fd9a7.html
irslearning.com,https://irslearning.com/.well-known/acme-challenge/login.php,data/raw/phishing/irslearning.com_b927bd72.html
www.icioud.maps-ps.info,https://www.icioud.maps-ps.info/aU3V38/code.php/,data/raw/phishing/www.icioud.maps-ps.info_11b70d65.html
551004k.cc,http://551004k.cc/index.html,data/raw/phishing/551004k.cc_07e8e60b.html
688cp555.vip,http://688cp555.vip,data/raw/phishing/688cp555.vip_0e2e89a2.html
www.xgroktokenz.top,http://www.xgroktokenz.top/,data/raw/phishing/www.xgroktokenz.top_6e714580.html
us46031ymj.us08ap85c1.co,http://us46031ymj.us08ap85c1.co/,data/raw/phishing/us46031ymj.us08ap85c1.co_6179265f.html
mail.uvlnz.com,http://mail.uvlnz.com/nvy/personal.html,data/raw/phishing/mail.uvlnz.com_c396b843.html
konfetka-intim.ru,https://konfetka-intim.ru/ajax/nexi/f2396884-5742-4068-8bea-a4cbbaf0e425/annuler-transaktions/nexigroup/nets/cc.html,data/raw/phishing/konfetka-intim.ru_8aae127a.html
hzjsxly.com,https://hzjsxly.com/,data/raw/phishing/hzjsxly.com_2adfe7c2.html
paypalloginin-usa.blogspot.si,http://paypalloginin-usa.blogspot.si,data/raw/phishing/paypalloginin-usa.blogspot.si_17df8a8d.html
www.h551005.cc,http://www.h551005.cc/,data/raw/phishing/www.h551005.cc_fa64456a.html
httpss-www-robiox.com,https://httpss-www-robiox.com/users/2635153921/profile,data/raw/phishing/httpss-www-robiox.com_4d3c56fb.html
www.busanopen.org,http://www.busanopen.org/office/msgvoice/cmd-login=a2a7938099b2075bd8b9b69804524753/wrongpass.php,data/raw/phishing/www.busanopen.org_572b7d10.html
telegramuo.cc,https://telegramuo.cc/apps.html,data/raw/phishing/telegramuo.cc_1f304588.html
facebook.clbug.com,https://facebook.clbug.com,data/raw/phishing/facebook.clbug.com_2f036d43.html
agripro-fr-e33e6a92f474e96bf.com,https://agripro-fr-e33e6a92f474e96bf.com/login.php?SID=wlM9uJo8ADZ1iqmXLER3vSbNyKBPFfHCgUzGptn076T4dxsjQkecVrY2haWO5Iy4csZlfJLnHCXIgk9oi6tv7FGOdjmA1S5PTzKMU8wreNaWpBxQVYbh2q0RE3Du261208330,data/raw/phishing/agripro-fr-e33e6a92f474e96bf.com_7a4b547b.html
rasche-einnahmen.com,http://rasche-einnahmen.com/,data/raw/phishing/rasche-einnahmen.com_16c31350.html
wap.shopstylerie.com,http://wap.shopstylerie.com/,data/raw/phishing/wap.shopstylerie.com_7b3b4ea4.html
silkroadvmt.ae,https://silkroadvmt.ae/mail/orange/pages/login.php,data/raw/phishing/silkroadvmt.ae_6d9b426f.html
551007t.cc,https://551007t.cc,data/raw/phishing/551007t.cc_42feff3d.html
xfinityemailsupport.pory.app,https://xfinityemailsupport.pory.app/,data/raw/phishing/xfinityemailsupport.pory.app_d80e053e.html
globalinventorysolutions.com,https://globalinventorysolutions.com/189/,data/raw/phishing/globalinventorysolutions.com_faaf1a72.html
f55115.com,https://f55115.com,data/raw/phishing/f55115.com_3a29bff5.html
888cp009.com,http://888cp009.com,data/raw/phishing/888cp009.com_cd73920c.html
wap.activeselfie.com,http://wap.activeselfie.com/,data/raw/phishing/wap.activeselfie.com_1c3b9762.html
ixbuxedexw.shop,https://ixbuxedexw.shop/,data/raw/phishing/ixbuxedexw.shop_f76143d2.html
metrovet.co.ke,https://metrovet.co.ke/au/netpanel24/emember-netflix.sncgp.pt/,data/raw/phishing/metrovet.co.ke_0ee6b477.html
staemcomrnunlty.com,https://staemcomrnunlty.com/tradeoffers/new/partners=2253202000AreS&token=TLgzJ132,data/raw/phishing/staemcomrnunlty.com_2e1addd1.html
steamconmnunity.com,http://steamconmnunity.com/10345345633,data/raw/phishing/steamconmnunity.com_d652cd74.html
islamgarh.com,https://islamgarh.com/arbit/main.php,data/raw/phishing/islamgarh.com_0240be7a.html
swingzbegonacervera.com,http://swingzbegonacervera.com/css/sp/,data/raw/phishing/swingzbegonacervera.com_cd8f3179.html
55115n.com,http://55115n.com/,data/raw/phishing/55115n.com_6e4fc12c.html
nadiracademy-ieef.com,https://nadiracademy-ieef.com/wp-includes/Cogent/confirm.html,data/raw/phishing/nadiracademy-ieef.com_8f810edb.html
kucoin8866.vip,http://kucoin8866.vip,data/raw/phishing/kucoin8866.vip_1c01f95f.html
88haibo.com,http://88haibo.com/,data/raw/phishing/88haibo.com_a770109a.html
i551004.cc,http://i551004.cc,data/raw/phishing/i551004.cc_c4fd8104.html
alixx88.cc,https://alixx88.cc,data/raw/phishing/alixx88.cc_69d7894d.html
i551009.cc:8989,https://i551009.cc:8989/,data/raw/phishing/i551009.cc_8989_9e9c685f.html
551001m.cc,https://551001m.cc/,data/raw/phishing/551001m.cc_010630ee.html
agripro-tracteur-564478.com,https://agripro-tracteur-564478.com/login.php?sid=vkspw9jzk58sc0tf6gidiy27ntoeeo3vd1unh4muwclgqzbflabxjhraqmryxpn7lzri3q41beg0lusgxfdjdn6vtew9wkcjhpophuomfaqsty2mzi85bckvayxr87508969981,data/raw/phishing/agripro-tracteur-564478.com_320bb7ef.html
3656xx.vip,http://3656xx.vip/index.html,data/raw/phishing/3656xx.vip_df3ea30b.html
azexpressbd.com,https://azexpressbd.com/o/index.php/?c3Y9bzM2NV8xX25vbSZyYW5kPU1tZERTRXc9JnVpZD1VU0VSMTcwMjIwMjVVNDEwMjE3MTE=N0123Nhttps://azexpressbd.com/o/index.php/?c3Y9bzM2NV8xX25vbSZyYW5kPU1tZERTRXc9JnVpZD1VU0VSMTcwMjIwMjVVNDEwMjE3MTE=N0123N,data/raw/phishing/azexpressbd.com_f348a699.html
mxx9090.net,http://mxx9090.net,data/raw/phishing/mxx9090.net_47be367a.html
8669595.com,http://8669595.com,data/raw/phishing/8669595.com_12c0a692.html
novashophub.com,https://novashophub.com/,data/raw/phishing/novashophub.com_30510b41.html
paypai-webapp.com,https://paypai-webapp.com/96779414,data/raw/phishing/paypai-webapp.com_d0e8a49d.html
datagivers.com,https://datagivers.com/j0040826d694584ff769506d5d4r87d88d6f.html,data/raw/phishing/datagivers.com_5946df92.html
api.allegronova.net,http://api.allegronova.net/admin/login/index.html,data/raw/phishing/api.allegronova.net_2de48d09.html
theworkbooth.com,https://theworkbooth.com/,data/raw/phishing/theworkbooth.com_f83bb8dc.html
3684063365.com,http://3684063365.com,data/raw/phishing/3684063365.com_9193ccda.html
survey.sogolytics.com,https://survey.sogolytics.com/survey/form?k=RQsSRTSRWsQsPsPsP&lang=0&data=,data/raw/phishing/survey.sogolytics.com_15824e57.html
a.656602.com,https://a.656602.com,data/raw/phishing/a.656602.com_0bd77832.html
www.cognitoforms.com,https://www.cognitoforms.com/Xyr3qdvhdetryzwyfx/SignInToCurrentlyATT,data/raw/phishing/www.cognitoforms.com_b0066e42.html
genshinleaks.com,http://genshinleaks.com/b2a0c582/,data/raw/phishing/genshinleaks.com_ab79126e.html
chatbot-pages.org.in,https://chatbot-pages.org.in,data/raw/phishing/chatbot-pages.org.in_29010848.html
transportanfrage.de,http://transportanfrage.de/netflixau/cc.html,data/raw/phishing/transportanfrage.de_446c8e21.html
www-57365.cc,https://www-57365.cc/,data/raw/phishing/www-57365.cc_f944a1f6.html
redwhatsapp.com,https://redwhatsapp.com/drawnote/files/?urls=NkMyOVRZU0Fad0lCRVlySU9GZG94b0s3WmFsbE02dndTTFFPdHBUczUycUpmaWt3R1k5WW5MOHA0dkszQzhuUA==,data/raw/phishing/redwhatsapp.com_7b5ba0c4.html
bet365huangguang3.com,http://bet365huangguang3.com/,data/raw/phishing/bet365huangguang3.com_0986b101.html
api.childrenscenturyclassics.com,http://api.childrenscenturyclassics.com/conf/app/issue/,data/raw/phishing/api.childrenscenturyclassics.com_cdfc97e5.html
dhlhr.webauthor.com,https://dhlhr.webauthor.com/modules/fx_dhl_esign/records.cfm?actionxm=Detail&id=51463,data/raw/phishing/dhlhr.webauthor.com_63c8a36c.html
i551005.cc,http://i551005.cc,data/raw/phishing/i551005.cc_3720572d.html
choixrdv.com,https://choixrdv.com/96779414,data/raw/phishing/choixrdv.com_734e3de2.html
115313e.wcomhost.com,https://115313e.wcomhost.com/,data/raw/phishing/115313e.wcomhost.com_41e8ff56.html
6c8bc.vip,http://6c8bc.vip,data/raw/phishing/6c8bc.vip_1bf8f88d.html
axrpsbfzlmqok.work,https://axrpsbfzlmqok.work/,data/raw/phishing/axrpsbfzlmqok.work_7adc1102.html
6619m.com,http://6619m.com,data/raw/phishing/6619m.com_2d883042.html
nrfn.0n7b1ogf0p1.top,http://nrfn.0n7b1ogf0p1.top,data/raw/phishing/nrfn.0n7b1ogf0p1.top_23b7e49f.html
9765vip20.com,http://9765vip20.com/,data/raw/phishing/9765vip20.com_6855397c.html
888881ww.com,http://888881ww.com,data/raw/phishing/888881ww.com_df2a390f.html
my.sultools.com,https://my.sultools.com/1-24080502/Wow.html,data/raw/phishing/my.sultools.com_2646b3e1.html
webrectificationfix.com,https://webrectificationfix.com/,data/raw/phishing/webrectificationfix.com_0bfca9d4.html
edf566.com,https://edf566.com/,data/raw/phishing/edf566.com_b501ff34.html
re-livraisons.com,https://re-livraisons.com/index.php,data/raw/phishing/re-livraisons.com_98b32a6c.html
buddylv.com,http://buddylv.com/login/index_3.html,data/raw/phishing/buddylv.com_c4f59e67.html
web86.secure-secure.co.uk,https://web86.secure-secure.co.uk/arelkatombb.co.uk/shark/db/42HRHW98TH8H83/,data/raw/phishing/web86.secure-secure.co.uk_467a5cbd.html
rn12319.com,http://rn12319.com/,data/raw/phishing/rn12319.com_7ce93702.html
mail.mingrad.ru,https://mail.mingrad.ru/cookieauth.dll?getlogon?curl=z2f&formdir=1&reason=0,data/raw/phishing/mail.mingrad.ru_473c2b67.html
seemless.link,https://seemless.link/@webmail.att,data/raw/phishing/seemless.link_77e14b7f.html
device.login.takeoclinic.com,https://device.login.takeoclinic.com,data/raw/phishing/device.login.takeoclinic.com_9412efe1.html
e551007.cc,https://e551007.cc/,data/raw/phishing/e551007.cc_03db1a2c.html
www.pinbo87.com,http://www.pinbo87.com/,data/raw/phishing/www.pinbo87.com_30993fed.html
511533111.com,https://511533111.com,data/raw/phishing/511533111.com_acc9f044.html
hm-revenue-customsincometax-enquiries-668d3b1e91ce1.smartaromas.com,http://hm-revenue-customsincometax-enquiries-668d3b1e91ce1.smartaromas.com/income-individual_service_tax-gg-check-hm/dataPersonal.php?userMetaData=67d04d31268d6,data/raw/phishing/hm-revenue-customsincometax-enquiries-668d3b1e91ce1.smartaromas.com_2c30d4fc.html
nna.pasivenwi.ru,http://nna.pasivenwi.ru/ME8qUC/,data/raw/phishing/nna.pasivenwi.ru_26513fc9.html
tokmn.im,https://tokmn.im/,data/raw/phishing/tokmn.im_5279eead.html
qrcodes.at,https://qrcodes.at/https-mailfff5667777789.weeblysite.com,data/raw/phishing/qrcodes.at_5aba4392.html
saibovip0311.cc,http://saibovip0311.cc/,data/raw/phishing/saibovip0311.cc_78d80d1d.html
www.seosmmblog.com,http://www.seosmmblog.com/,data/raw/phishing/www.seosmmblog.com_86cd53ab.html
dana-cicil.cek-card.com,https://dana-cicil.cek-card.com/id,data/raw/phishing/dana-cicil.cek-card.com_179f0b67.html
64693.vip,http://64693.vip,data/raw/phishing/64693.vip_82e78b24.html
8809mail000.com,https://8809mail000.com/pruna00878986hol/yilport.html,data/raw/phishing/8809mail000.com_3757a441.html
pubgmobile.event-official.com,http://pubgmobile.event-official.com,data/raw/phishing/pubgmobile.event-official.com_02bdbba2.html
one.link,https://one.link/7882778278278,data/raw/phishing/one.link_1b8e79ec.html
6655533.vip,http://6655533.vip,data/raw/phishing/6655533.vip_ba3bd21a.html
551001k.cc,https://551001k.cc/,data/raw/phishing/551001k.cc_894f6f88.html
5510002.net,https://5510002.net/,data/raw/phishing/5510002.net_faf266fc.html
spotiapkmod.com,https://spotiapkmod.com/pt/,data/raw/phishing/spotiapkmod.com_c359dea8.html
www62753b.com,http://www62753b.com/,data/raw/phishing/www62753b.com_77fbef00.html
5610gg.com,https://5610gg.com/index/loading.html/main/ban.html/main/ban.html,data/raw/phishing/5610gg.com_0c433f4e.html
www.amazon.eg,http://www.amazon.eg/a/c/r/7RMFHohKKc3yTbASCjhKIT44C/,data/raw/phishing/www.amazon.eg_0b09d96f.html
www.5510006.top,http://www.5510006.top/,data/raw/phishing/www.5510006.top_d8012177.html
www.netfilxsonline.com,http://www.netfilxsonline.com/,data/raw/phishing/www.netfilxsonline.com_a0483251.html
steamgift.info,https://steamgift.info/10345345633,data/raw/phishing/steamgift.info_b008655d.html
disneypius-app.info,https://disneypius-app.info/captcha.php,data/raw/phishing/disneypius-app.info_66eb14b8.html
www.551008q.cc,http://www.551008q.cc/mobile-api/v5/origin/loginSwitchCheck.html,data/raw/phishing/www.551008q.cc_559fe6ea.html
www.roblox.com.ni,https://www.roblox.com.ni/games/2753915549/Blox-Fruits?privateServerLinkCode=481133598455905461494165173698,data/raw/phishing/www.roblox.com.ni_ed42995a.html
www.ncfumatch.com,http://www.ncfumatch.com/,data/raw/phishing/www.ncfumatch.com_44381a63.html
cividanlabs.com,https://cividanlabs.com/ref.html,data/raw/phishing/cividanlabs.com_e1012f7f.html
outlook-live-authentitciteworkspaces.com,http://outlook-live-authentitciteworkspaces.com/M3mail@b.c,data/raw/phishing/outlook-live-authentitciteworkspaces.com_64d6e160.html
bitcbatl-eform.net,https://bitcbatl-eform.net/login.php,data/raw/phishing/bitcbatl-eform.net_caf15d7e.html
secure1bmoonline.com,https://secure1bmoonline.com/BMOMobileBanking.html,data/raw/phishing/secure1bmoonline.com_6c02c989.html
www.g0oge.com,https://www.g0oge.com/index.php,data/raw/phishing/www.g0oge.com_396cbeee.html
secure.dhlguestmanagement.com,https://secure.dhlguestmanagement.com/events2/index.cfm?auuid=33DF25EC-981C-4088-CBF893CCEBFF4136credapp.cfmLogin.cfm?ref=/events2/index.cfm?auuid=33DF25EC-981C-4088-CBF893CCEBFF4136credapp.cfm&statusCodeID=10,data/raw/phishing/secure.dhlguestmanagement.com_be2368d1.html
bitcbtlform.net,https://bitcbtlform.net/login.php,data/raw/phishing/bitcbtlform.net_cbb75ace.html
f551005.cc,http://f551005.cc/,data/raw/phishing/f551005.cc_6242a7b4.html
paypalloginin-usa.blogspot.cl,https://paypalloginin-usa.blogspot.cl/,data/raw/phishing/paypalloginin-usa.blogspot.cl_f5b57eaa.html
1111365wz.cc,https://1111365wz.cc/wap.html,data/raw/phishing/1111365wz.cc_f6b30e71.html
s.teamw.cc,https://s.teamw.cc/p/gkhs-kwlp/pcbaqqbb/,data/raw/phishing/s.teamw.cc_4d559de2.html
xqhzrtnmwbjpl.club,http://xqhzrtnmwbjpl.club/,data/raw/phishing/xqhzrtnmwbjpl.club_5625dbfe.html
roblox.com.py,https://roblox.com.py/users/8529007019/profile,data/raw/phishing/roblox.com.py_18ba977a.html
827581.cc,https://827581.cc/,data/raw/phishing/827581.cc_066efcc7.html
pl.europopet.shop,https://pl.europopet.shop/,data/raw/phishing/pl.europopet.shop_d329f69b.html
runescapeliljesuss.20m.com,http://runescapeliljesuss.20m.com/,data/raw/phishing/runescapeliljesuss.20m.com_559a80b1.html
www.uskucoin.com,http://www.uskucoin.com/,data/raw/phishing/www.uskucoin.com_ddd49644.html
xqa.soundestlink.com,https://xqa.soundestlink.com/ce/c/67baf5907fcacb5d1db5b076/67bc64ec3098ad1e6793688d/67bc6506b75b631150d7b3dd?signature=5177aa233d0a7e87984db70fe8cfbbeffe1a131a47f8a2bc3c831595ed7611e9,data/raw/phishing/xqa.soundestlink.com_a436c8d6.html
ledger-live-com-upgrade.homebasegadget.com,http://ledger-live-com-upgrade.homebasegadget.com,data/raw/phishing/ledger-live-com-upgrade.homebasegadget.com_f75fbf89.html
216876b.com,http://216876b.com,data/raw/phishing/216876b.com_90db6bfa.html
6688188.vip,http://6688188.vip,data/raw/phishing/6688188.vip_11cd4d75.html
m.renyi10.com,http://m.renyi10.com/,data/raw/phishing/m.renyi10.com_6808d9c0.html
mikebniumbzn.top,https://mikebniumbzn.top/,data/raw/phishing/mikebniumbzn.top_8c716df2.html
token2.usokxa.com,https://token2.usokxa.com/,data/raw/phishing/token2.usokxa.com_f37f673a.html
55115b.com,https://55115b.com,data/raw/phishing/55115b.com_25f3d3f5.html
b551002.cc,https://b551002.cc/,data/raw/phishing/b551002.cc_61cfaa9e.html
walletverifyauth.com,http://walletverifyauth.com/,data/raw/phishing/walletverifyauth.com_eaf91560.html
343i.org,https://343i.org/1168,data/raw/phishing/343i.org_2872b8bf.html
cb905.com,http://cb905.com/,data/raw/phishing/cb905.com_f97d8f42.html
ankaranakliyefirmalari.com,http://ankaranakliyefirmalari.com/,data/raw/phishing/ankaranakliyefirmalari.com_f0e449d4.html
www.pb3651.cc:8989,https://www.pb3651.cc:8989/,data/raw/phishing/www.pb3651.cc_8989_be2b9042.html
j551006.cc,http://j551006.cc,data/raw/phishing/j551006.cc_a442bee8.html
telegramxy.cc,https://telegramxy.cc/ZH,data/raw/phishing/telegramxy.cc_11838f09.html
allpro-coatings.com,http://allpro-coatings.com/wp-content/uploads/2014/vip163/mc.com.htm,data/raw/phishing/allpro-coatings.com_e55d3b76.html
www.griffithdds.com,https://www.griffithdds.com/.well-known/madeinchina.com/logon.do.php,data/raw/phishing/www.griffithdds.com_23bf883f.html
cb-new-notif.top:443,https://cb-new-notif.top:443/newtransfer,data/raw/phishing/cb-new-notif.top_443_36f1a700.html
trezor.io.in,http://trezor.io.in/,data/raw/phishing/trezor.io.in_7da40ef4.html
j551003.cc,http://j551003.cc/,data/raw/phishing/j551003.cc_4243a0ba.html
q551005.com,http://q551005.com/,data/raw/phishing/q551005.com_4b7d19d4.html
m2024163.com,https://m2024163.com/,data/raw/phishing/m2024163.com_7f1dbc07.html
7893656.vip,https://7893656.vip,data/raw/phishing/7893656.vip_364f5e7b.html
mailaccountvalidationmicrostmail.com,http://mailaccountvalidationmicrostmail.com/18fc7804992b701b5400ce352c43afa36616bee533083PAS18fc7804992b701b5400ce352c43afa36616bee533084,data/raw/phishing/mailaccountvalidationmicrostmail.com_85bc7f75.html
m.zj-zn.com,http://m.zj-zn.com/,data/raw/phishing/m.zj-zn.com_0aea9489.html
mondial-relay-planification.com,https://mondial-relay-planification.com/index.php,data/raw/phishing/mondial-relay-planification.com_6e25df6e.html
www.vikingexpress.net,http://www.vikingexpress.net/,data/raw/phishing/www.vikingexpress.net_29dca679.html
www.mpxpcjl.cn,http://www.mpxpcjl.cn,data/raw/phishing/www.mpxpcjl.cn_128e0daa.html
3650112.cc,https://3650112.cc,data/raw/phishing/3650112.cc_1b1fbb8b.html
uniswap.pi.cp0x.com,http://uniswap.pi.cp0x.com,data/raw/phishing/uniswap.pi.cp0x.com_f0bdeec5.html
3365365.vip,https://3365365.vip,data/raw/phishing/3365365.vip_f00c621a.html
hd575365.vip,https://hd575365.vip/,data/raw/phishing/hd575365.vip_1baf2cb1.html
biglobejp.eth.limo,https://biglobejp.eth.limo,data/raw/phishing/biglobejp.eth.limo_e2c3b9cf.html
www.tiktokglobalonline.com,https://www.tiktokglobalonline.com/,data/raw/phishing/www.tiktokglobalonline.com_ba362423.html
hab.me,https://hab.me/gUNelLP,data/raw/phishing/hab.me_44251dab.html
thousands-greece-petite.on-fleek.app,https://thousands-greece-petite.on-fleek.app/nypnjhrikfpqk1.html,data/raw/phishing/thousands-greece-petite.on-fleek.app_721a1fc1.html
locker-monrelais.com,https://locker-monrelais.com/index.php,data/raw/phishing/locker-monrelais.com_b3a0591f.html
writingcloudscreations.com,https://writingcloudscreations.com/ra/chameleon/signin.html,data/raw/phishing/writingcloudscreations.com_03ca3959.html
protection.safelinks-office.com,https://protection.safelinks-office.com/Y9pKjBoKA5c?56d5-4408-93ea-6f8d55a827dc&realm=ammega.com&quarantine,data/raw/phishing/protection.safelinks-office.com_18c91aac.html
onlineservice.zorawa.com,https://onlineservice.zorawa.com/,data/raw/phishing/onlineservice.zorawa.com_8a7988a4.html
www.bing.ma,https://www.bing.ma/ck/a?!&&p=a40d406652336564d1fecb596718c8bbd28d39b8f907be09dee68e50a6428588JmltdHM9MTczNjg5OTIwMA&ptn=3&ver=2&hsh=4&fclid=2d7d4d38-bf70-6469-210e-5999beb76541&u=a1aHR0cDovL21hcmluYS1hZGFtLmRlLw&ntb=1?id=PrfNQxK9r6oqjj5mgY47?i=77867296907932278724,data/raw/phishing/www.bing.ma_1b7d1c68.html
tiktok.whsirb.com,http://tiktok.whsirb.com/,data/raw/phishing/tiktok.whsirb.com_4a75324e.html
ww25.altice.shop,http://ww25.altice.shop/,data/raw/phishing/ww25.altice.shop_95b48501.html
www.grwebsites.com,https://www.grwebsites.com/free/helenm19601@gmail.com/eebt,data/raw/phishing/www.grwebsites.com_81e4b795.html
133806.com,https://133806.com,data/raw/phishing/133806.com_577baee4.html
krfiipwzmtb.ink,https://krfiipwzmtb.ink/,data/raw/phishing/krfiipwzmtb.ink_127d027f.html
www.artinstagram.com,https://www.artinstagram.com/archives/3338.html,data/raw/phishing/www.artinstagram.com_1299bcf3.html
m.dancingmummy.com,https://m.dancingmummy.com/,data/raw/phishing/m.dancingmummy.com_d5ab4a89.html
www.bsswapp.com,https://www.bsswapp.com/,data/raw/phishing/www.bsswapp.com_54cca3e6.html
harishacharya.in,https://harishacharya.in/wp-admin/css/main/policy.html,data/raw/phishing/harishacharya.in_60859a4a.html
tbpinio.pw,http://tbpinio.pw/us/spotify/auth/login.php,data/raw/phishing/tbpinio.pw_a5bf4815.html
www.sneakerrotation.com.np,http://www.sneakerrotation.com.np/smmz/office-3D8/,data/raw/phishing/www.sneakerrotation.com.np_9a2eb3a3.html
verificationoultook365s.com,http://verificationoultook365s.com/,data/raw/phishing/verificationoultook365s.com_654d2812.html
551009m.cc,http://551009m.cc/,data/raw/phishing/551009m.cc_f264fe84.html
65368aa.vip,http://65368aa.vip,data/raw/phishing/65368aa.vip_e84b2023.html
businesspcgt.com,https://businesspcgt.com/,data/raw/phishing/businesspcgt.com_e255cc2f.html
vbgjww.hh8sfwsx.cf,https://vbgjww.hh8sfwsx.cf/,data/raw/phishing/vbgjww.hh8sfwsx.cf_b06b5513.html
binbullion.com,https://binbullion.com/87uydfv/index.html,data/raw/phishing/binbullion.com_d194ec7f.html
b25fff.com,http://b25fff.com/fish/93,data/raw/phishing/b25fff.com_02da37af.html
telegramfg.cc,https://telegramfg.cc/EN/,data/raw/phishing/telegramfg.cc_4961d3bc.html
611104.com,https://611104.com/,data/raw/phishing/611104.com_cf7b4924.html
chatbot.page,https://chatbot.page/67f0f5981f59b1cbec8ae94f,data/raw/phishing/chatbot.page_cf5d2f6a.html
c551004.cc:8989,https://c551004.cc:8989,data/raw/phishing/c551004.cc_8989_1ace9ee3.html
551009u.cc,https://551009u.cc,data/raw/phishing/551009u.cc_8bf58efc.html
steamcommnnity.com,https://steamcommnnity.com/tradeffer/new/7380349roken3q2Nwi5,data/raw/phishing/steamcommnnity.com_936dfdf6.html
q551003.com,http://q551003.com/,data/raw/phishing/q551003.com_87ad6db4.html
www.dy666666.com,http://www.dy666666.com,data/raw/phishing/www.dy666666.com_7341cd30.html
matsuniversity.ac.in,https://matsuniversity.ac.in/club.php,data/raw/phishing/matsuniversity.ac.in_59edd133.html
www.bet6305365.com,https://www.bet6305365.com/,data/raw/phishing/www.bet6305365.com_e397c3fc.html
pinbo3656b.com:8989,https://pinbo3656b.com:8989/,data/raw/phishing/pinbo3656b.com_8989_882e06e6.html
www.551005k.cc,http://www.551005k.cc/,data/raw/phishing/www.551005k.cc_3556642a.html
azkfi.top,https://azkfi.top,data/raw/phishing/azkfi.top_69596edc.html
daisyclothing.vip,https://daisyclothing.vip/m/login,data/raw/phishing/daisyclothing.vip_78a745b6.html
mxx91.net,http://mxx91.net/,data/raw/phishing/mxx91.net_d7442249.html
