screenshot_path,domain,hash_id,is_phishing
data/raw\screenshots\phishing\telegramlg.cc_c2c3b219.png,telegramlg.cc,c2c3b219,1
data/raw\screenshots\phishing\homeassistafrica.com_07f689e7.png,homeassistafrica.com,07f689e7,1
data/raw\screenshots\legit\www.pornohirsch.net_5762d349.png,www.pornohirsch.net,5762d349,0
data/raw\screenshots\phishing\bet5555.bet_f39ddc1b.png,bet5555.bet,f39ddc1b,1
data/raw\screenshots\legit\www.tampabay.com_dd13f6fc.png,www.tampabay.com,dd13f6fc,0
data/raw\screenshots\phishing\www.cognitoforms.com_b0066e42.png,www.cognitoforms.com,b0066e42,1
data/raw\screenshots\legit\www.wikia.com_d18dfffc.png,www.wikia.com,d18dfffc,0
data/raw\screenshots\phishing\www.p365666.net_8989_8fd411f2.png,www.p365666.net,8989,1
data/raw\screenshots\phishing\0551saibo.com_2770f866.png,0551saibo.com,2770f866,1
data/raw\screenshots\legit\spotify.net_d167f477.png,spotify.net,d167f477,0
data/raw\screenshots\phishing\www.robiox.com.kg_963834b1.png,www.robiox.com.kg,963834b1,1
data/raw\screenshots\legit\sniffies.com_d6e8128a.png,sniffies.com,d6e8128a,0
data/raw\screenshots\phishing\long-star-2a9d.deskdemocratic7451.workers.dev_20897396.png,long-star-2a9d.deskdemocratic7451.workers.dev,20897396,1
data/raw\screenshots\phishing\www.ethbybitcoin.vip_2a38a6e3.png,www.ethbybitcoin.vip,2a38a6e3,1
data/raw\screenshots\phishing\steamshortlink.com_23e50932.png,steamshortlink.com,23e50932,1
data/raw\screenshots\legit\healmate.jp_f9b33345.png,healmate.jp,f9b33345,0
data/raw\screenshots\legit\adblockplus.org_bba94dba.png,adblockplus.org,bba94dba,0
data/raw\screenshots\legit\hentaiforce.net_b268cbb9.png,hentaiforce.net,b268cbb9,0
data/raw\screenshots\legit\www.hotstar.com_0938b3e4.png,www.hotstar.com,0938b3e4,0
data/raw\screenshots\legit\olhardigital.com.br_f0001942.png,olhardigital.com.br,f0001942,0
data/raw\screenshots\phishing\63058.vip_e93a54f3.png,63058.vip,e93a54f3,1
data/raw\screenshots\phishing\elcynhaxrq087.curiouskidsphotography.com_8443_7ce49161.png,elcynhaxrq087.curiouskidsphotography.com,8443,1
data/raw\screenshots\legit\www.ikea.com_d51e8e42.png,www.ikea.com,d51e8e42,0
data/raw\screenshots\legit\olhardigital.com.br_09eaacba.png,olhardigital.com.br,09eaacba,0
data/raw\screenshots\legit\www.rat.xxx_752da4ad.png,www.rat.xxx,752da4ad,0
data/raw\screenshots\legit\www.sexvid.pro_7bfd4b31.png,www.sexvid.pro,7bfd4b31,0
data/raw\screenshots\phishing\8888vip8.vip_ff82fd15.png,8888vip8.vip,ff82fd15,1
data/raw\screenshots\legit\Forbes.com_337de719.png,Forbes.com,337de719,0
data/raw\screenshots\phishing\wsvbi.shop_b8fca908.png,wsvbi.shop,b8fca908,1
data/raw\screenshots\legit\www.flashscore.ro_5eb656af.png,www.flashscore.ro,5eb656af,0
data/raw\screenshots\phishing\www.mobillepaylafii.com_3c88708d.png,www.mobillepaylafii.com,3c88708d,1
data/raw\screenshots\phishing\login-midstreams-outlook.us_876562d0.png,login-midstreams-outlook.us,876562d0,1
data/raw\screenshots\phishing\www.bing.ma_1b7d1c68.png,www.bing.ma,1b7d1c68,1
data/raw\screenshots\phishing\551001r.cc_42e36e7e.png,551001r.cc,42e36e7e,1
data/raw\screenshots\legit\www.fotor.com_8f191555.png,www.fotor.com,8f191555,0
data/raw\screenshots\legit\forbes.com_b93213b7.png,forbes.com,b93213b7,0
data/raw\screenshots\phishing\stearncummunity.com_85c1bfb9.png,stearncummunity.com,85c1bfb9,1
data/raw\screenshots\legit\www.espn.com.ve_05b858a9.png,www.espn.com.ve,05b858a9,0
data/raw\screenshots\legit\macomnet.ru_d614fcc1.png,macomnet.ru,d614fcc1,0
data/raw\screenshots\legit\www.law.com_103be0b8.png,www.law.com,103be0b8,0
data/raw\screenshots\legit\www.osha.gov_4ad41d1b.png,www.osha.gov,4ad41d1b,0
data/raw\screenshots\phishing\staemcomrnunlty.com_2e1addd1.png,staemcomrnunlty.com,2e1addd1,1
data/raw\screenshots\phishing\steamcommuntily.com_3757bdc1.png,steamcommuntily.com,3757bdc1,1
data/raw\screenshots\legit\www.aktuality.sk_50486f79.png,www.aktuality.sk,50486f79,0
data/raw\screenshots\legit\spbtv.com_a1983796.png,spbtv.com,a1983796,0
data/raw\screenshots\legit\xn--l3cg7a8a0cwa3f.com_6bf1256f.png,xn--l3cg7a8a0cwa3f.com,6bf1256f,0
data/raw\screenshots\legit\radiospi.api.bbci.co.uk_bd1cccfa.png,radiospi.api.bbci.co.uk,bd1cccfa,0
data/raw\screenshots\phishing\fifa22.com_1e09dbb5.png,fifa22.com,1e09dbb5,1
data/raw\screenshots\phishing\216876b.com_90db6bfa.png,216876b.com,90db6bfa,1
data/raw\screenshots\legit\appcenter.ms_78656b97.png,appcenter.ms,78656b97,0
data/raw\screenshots\phishing\www.a8b0c6.cn_7e3527fd.png,www.a8b0c6.cn,7e3527fd,1
data/raw\screenshots\legit\www.kooora.com_3e6c8037.png,www.kooora.com,3e6c8037,0
data/raw\screenshots\legit\www.telefonica.de_3888bba6.png,www.telefonica.de,3888bba6,0
data/raw\screenshots\legit\ixdzs.tw_ecf20263.png,ixdzs.tw,ecf20263,0
data/raw\screenshots\legit\www.bose.com_bf846f67.png,www.bose.com,bf846f67,0
data/raw\screenshots\legit\www.ghanaweb.com_6e343735.png,www.ghanaweb.com,6e343735,0
data/raw\screenshots\legit\www.dingtalk.com_176526e9.png,www.dingtalk.com,176526e9,0
data/raw\screenshots\legit\www.google.com.tr_0d930b3e.png,www.google.com.tr,0d930b3e,0
data/raw\screenshots\phishing\i551004.cc_c4fd8104.png,i551004.cc,c4fd8104,1
data/raw\screenshots\phishing\526yabo.com_30191c17.png,526yabo.com,30191c17,1
data/raw\screenshots\phishing\trezor.io.in_7da40ef4.png,trezor.io.in,7da40ef4,1
data/raw\screenshots\legit\www.revenuecat.com_519f39c6.png,www.revenuecat.com,519f39c6,0
data/raw\screenshots\legit\1008485.site123.me_614fd8de.png,1008485.site123.me,614fd8de,0
data/raw\screenshots\phishing\365.qwe123-asd456-zxc789.hongguwu.com_6bef1544.png,365.qwe123-asd456-zxc789.hongguwu.com,6bef1544,1
data/raw\screenshots\phishing\sbsuniversity.co.in_e263aa40.png,sbsuniversity.co.in,e263aa40,1
data/raw\screenshots\legit\www.cnbc.com_4adf14de.png,www.cnbc.com,4adf14de,0
data/raw\screenshots\legit\softlayer.com_ac96a644.png,softlayer.com,ac96a644,0
data/raw\screenshots\legit\20314.activehosted.com_ac0487b4.png,20314.activehosted.com,ac0487b4,0
data/raw\screenshots\legit\login.inleed.net_85692528.png,login.inleed.net,85692528,0
data/raw\screenshots\phishing\cividanlabs.com_e1012f7f.png,cividanlabs.com,e1012f7f,1
data/raw\screenshots\legit\www.filmstarts.de_c9258fad.png,www.filmstarts.de,c9258fad,0
data/raw\screenshots\legit\mamastar.jp_9d46231d.png,mamastar.jp,9d46231d,0
data/raw\screenshots\legit\b2blog.beeline.ru_b7c5e303.png,b2blog.beeline.ru,b7c5e303,0
data/raw\screenshots\legit\www.fao.org_835a1f0e.png,www.fao.org,835a1f0e,0
data/raw\screenshots\legit\mosyle.com_646ae6e1.png,mosyle.com,646ae6e1,0
data/raw\screenshots\legit\www.sports.ru_cc283800.png,www.sports.ru,cc283800,0
data/raw\screenshots\phishing\179.43.150.37_5b4eb8f1.png,179.43.150.37,5b4eb8f1,1
data/raw\screenshots\legit\focus-news.net_43d8fa41.png,focus-news.net,43d8fa41,0
data/raw\screenshots\phishing\5510066.vip_8c09c5bb.png,5510066.vip,8c09c5bb,1
data/raw\screenshots\phishing\telegify.cc_ad0717dc.png,telegify.cc,ad0717dc,1
data/raw\screenshots\phishing\pinbo3656b.com_8989_882e06e6.png,pinbo3656b.com,8989,1
data/raw\screenshots\legit\www.thewrap.com_d6b8b54e.png,www.thewrap.com,d6b8b54e,0
data/raw\screenshots\legit\www.progressive.com_0bd5b9b8.png,www.progressive.com,0bd5b9b8,0
data/raw\screenshots\legit\www.box.com_090911cd.png,www.box.com,090911cd,0
data/raw\screenshots\legit\www.raiffeisen.ru_f0397228.png,www.raiffeisen.ru,f0397228,0
data/raw\screenshots\legit\www2.ppomppu.co.kr_2dabd928.png,www2.ppomppu.co.kr,2dabd928,0
data/raw\screenshots\phishing\f55115.com_3a29bff5.png,f55115.com,3a29bff5,1
data/raw\screenshots\phishing\jima101.com_40643b40.png,jima101.com,40643b40,1
data/raw\screenshots\phishing\web.bt99999.com_a4e8f8d1.png,web.bt99999.com,a4e8f8d1,1
data/raw\screenshots\legit\www.google.co.ao_ebfdbbf4.png,www.google.co.ao,ebfdbbf4,0
data/raw\screenshots\phishing\x-formpm.com_4f755b8e.png,x-formpm.com,4f755b8e,1
data/raw\screenshots\phishing\www.weddingbizacademy.com_72557bff.png,www.weddingbizacademy.com,72557bff,1
data/raw\screenshots\legit\www.icicibank.com_a02f40f4.png,www.icicibank.com,a02f40f4,0
data/raw\screenshots\legit\www.bloomingdales.com_8353c43a.png,www.bloomingdales.com,8353c43a,0
data/raw\screenshots\phishing\www.638cpf.com_195ed36d.png,www.638cpf.com,195ed36d,1
data/raw\screenshots\legit\vkusvill.ru_cc111a27.png,vkusvill.ru,cc111a27,0
data/raw\screenshots\phishing\surl.li_ed876ba3.png,surl.li,ed876ba3,1
data/raw\screenshots\phishing\telegavideos.click_1487024a.png,telegavideos.click,1487024a,1
data/raw\screenshots\legit\shop.thepioneerwoman.com_27d3ed11.png,shop.thepioneerwoman.com,27d3ed11,0
data/raw\screenshots\phishing\store.workshopsearch.com_00a3a8f1.png,store.workshopsearch.com,00a3a8f1,1
data/raw\screenshots\legit\www.boutell.com_8a5e93f7.png,www.boutell.com,8a5e93f7,0
data/raw\screenshots\phishing\fsx1163.top_93179025.png,fsx1163.top,93179025,1
data/raw\screenshots\legit\sniffies.com_fb454cb4.png,sniffies.com,fb454cb4,0
data/raw\screenshots\legit\postimg.cc_6c9d354f.png,postimg.cc,6c9d354f,0
data/raw\screenshots\legit\www.instacart.com_443_e36b93f8.png,www.instacart.com,443,0
data/raw\screenshots\phishing\supports-appield.art_e8a40839.png,supports-appield.art,e8a40839,1
data/raw\screenshots\phishing\www.zmotomx.com_47cd7d90.png,www.zmotomx.com,47cd7d90,1
data/raw\screenshots\legit\www.arduino.cc_3b2c495a.png,www.arduino.cc,3b2c495a,0
data/raw\screenshots\legit\www.focus-news.net_8647c50a.png,www.focus-news.net,8647c50a,0
data/raw\screenshots\legit\www.google.com.au_8b18baca.png,www.google.com.au,8b18baca,0
data/raw\screenshots\phishing\www.spankkimobiilifi.com_a7bbc64c.png,www.spankkimobiilifi.com,a7bbc64c,1
data/raw\screenshots\legit\venturebeat.com_211dc221.png,venturebeat.com,211dc221,0
data/raw\screenshots\phishing\irslearning.com_b927bd72.png,irslearning.com,b927bd72,1
data/raw\screenshots\phishing\dingmingjyzx.com_b0207169.png,dingmingjyzx.com,b0207169,1
data/raw\screenshots\legit\www.xero.com_e0ae0b69.png,www.xero.com,e0ae0b69,0
data/raw\screenshots\phishing\5510008.net_302b5de3.png,5510008.net,302b5de3,1
data/raw\screenshots\phishing\paypalloginin-usa.blogspot.cl_f5b57eaa.png,paypalloginin-usa.blogspot.cl,f5b57eaa,1
data/raw\screenshots\phishing\telegvrzb.cc_bc72b35c.png,telegvrzb.cc,bc72b35c,1
data/raw\screenshots\legit\mamastar.jp_0b49443b.png,mamastar.jp,0b49443b,0
data/raw\screenshots\phishing\wap.activeselfie.com_1c3b9762.png,wap.activeselfie.com,1c3b9762,1
data/raw\screenshots\phishing\idemnaute.com_25827f57.png,idemnaute.com,25827f57,1
data/raw\screenshots\phishing\www.roblox.com.ni_ed42995a.png,www.roblox.com.ni,ed42995a,1
data/raw\screenshots\phishing\551004l.cc_387a7dce.png,551004l.cc,387a7dce,1
data/raw\screenshots\legit\caiyicloud.com_5de9946f.png,caiyicloud.com,5de9946f,0
data/raw\screenshots\legit\ww1.123moviesfree.net_d6326534.png,ww1.123moviesfree.net,d6326534,0
data/raw\screenshots\legit\www.gm.com_398e7fa4.png,www.gm.com,398e7fa4,0
data/raw\screenshots\legit\app.mypurecloud.com_114038ad.png,app.mypurecloud.com,114038ad,0
data/raw\screenshots\legit\l-tike.com_e002c57a.png,l-tike.com,e002c57a,0
data/raw\screenshots\phishing\m.52xmpt.com_c58ccd3e.png,m.52xmpt.com,c58ccd3e,1
data/raw\screenshots\legit\futbol-11.com_b4009257.png,futbol-11.com,b4009257,0
data/raw\screenshots\legit\www.eurosport.com_443_1802e5ba.png,www.eurosport.com,443,0
data/raw\screenshots\legit\www.porndr.com_bfd42a15.png,www.porndr.com,bfd42a15,0
data/raw\screenshots\legit\zohopublic.com_41958406.png,zohopublic.com,41958406,0
data/raw\screenshots\legit\www.yotpo.com_c88e2ddf.png,www.yotpo.com,c88e2ddf,0
data/raw\screenshots\legit\cookbook.fivem.net_2e8d0a64.png,cookbook.fivem.net,2e8d0a64,0
data/raw\screenshots\phishing\verdeblufuscaldo.it_0489281a.png,verdeblufuscaldo.it,0489281a,1
data/raw\screenshots\legit\pch.com_eca9cf76.png,pch.com,eca9cf76,0
data/raw\screenshots\legit\www.tractorsupply.com_ea186cf4.png,www.tractorsupply.com,ea186cf4,0
data/raw\screenshots\phishing\99869pp.vip_f274a2e2.png,99869pp.vip,f274a2e2,1
data/raw\screenshots\phishing\m.lygthb.com_e855d299.png,m.lygthb.com,e855d299,1
data/raw\screenshots\legit\www.yotpo.com_8cb82069.png,www.yotpo.com,8cb82069,0
data/raw\screenshots\phishing\zf-ym.com_b883488c.png,zf-ym.com,b883488c,1
data/raw\screenshots\legit\www.guardingvision.com_727f57d7.png,www.guardingvision.com,727f57d7,0
data/raw\screenshots\legit\www.visualstudio.com_798b5573.png,www.visualstudio.com,798b5573,0
data/raw\screenshots\phishing\h1d66x.blogspot.fr_8985aeed.png,h1d66x.blogspot.fr,8985aeed,1
data/raw\screenshots\phishing\www.bianance-gold-1.com_3162ce85.png,www.bianance-gold-1.com,3162ce85,1
data/raw\screenshots\phishing\ichforum932airbnb.one_bf984cf9.png,ichforum932airbnb.one,bf984cf9,1
data/raw\screenshots\phishing\christinetrinh.com_4b505fa8.png,christinetrinh.com,4b505fa8,1
data/raw\screenshots\phishing\343i.org_2872b8bf.png,343i.org,2872b8bf,1
data/raw\screenshots\legit\www.dingtalk.com_87141c64.png,www.dingtalk.com,87141c64,0
data/raw\screenshots\legit\phpmyadmin.net_ca810920.png,phpmyadmin.net,ca810920,0
data/raw\screenshots\legit\www.discovermagazine.com_443_ce6a1448.png,www.discovermagazine.com,443,0
data/raw\screenshots\phishing\tiktok.whsirb.com_4a75324e.png,tiktok.whsirb.com,4a75324e,1
data/raw\screenshots\legit\urbanoutfitters.com_2f3cf5d5.png,urbanoutfitters.com,2f3cf5d5,0
data/raw\screenshots\phishing\paquets-pro.com_0d4b9f69.png,paquets-pro.com,0d4b9f69,1
data/raw\screenshots\phishing\onlineservice.zorawa.com_8a7988a4.png,onlineservice.zorawa.com,8a7988a4,1
data/raw\screenshots\legit\www.gosuslugi.ru_1bb4cba2.png,www.gosuslugi.ru,1bb4cba2,0
data/raw\screenshots\legit\1008485.site123.me_58e9664f.png,1008485.site123.me,58e9664f,0
data/raw\screenshots\legit\20314.activehosted.com_e811246c.png,20314.activehosted.com,e811246c,0
data/raw\screenshots\phishing\653784yy.com_e4e9f273.png,653784yy.com,e4e9f273,1
data/raw\screenshots\legit\sendpulse.com_3b84816e.png,sendpulse.com,3b84816e,0
data/raw\screenshots\phishing\ec21.uber.space_c1821e4c.png,ec21.uber.space,c1821e4c,1
data/raw\screenshots\phishing\8pp.feixue318.cloudns.biz_8d2c5ba0.png,8pp.feixue318.cloudns.biz,8d2c5ba0,1
data/raw\screenshots\legit\www.idntimes.com_0fc7a092.png,www.idntimes.com,0fc7a092,0
data/raw\screenshots\legit\urbanoutfitters.com_864686f2.png,urbanoutfitters.com,864686f2,0
data/raw\screenshots\phishing\www.yellowstone-marketing.com_a153eccb.png,www.yellowstone-marketing.com,a153eccb,1
data/raw\screenshots\legit\letsencrypt.org_727967da.png,letsencrypt.org,727967da,0
data/raw\screenshots\legit\cloudfront.timesnownews.com_608024f1.png,cloudfront.timesnownews.com,608024f1,0
data/raw\screenshots\legit\www.videolan.org_f7465d74.png,www.videolan.org,f7465d74,0
data/raw\screenshots\legit\appcenter.ms_a6144a79.png,appcenter.ms,a6144a79,0
data/raw\screenshots\phishing\www.99955cp5.com_fa210c8d.png,www.99955cp5.com,fa210c8d,1
data/raw\screenshots\legit\www.edweek.org_7390b217.png,www.edweek.org,7390b217,0
data/raw\screenshots\phishing\ww25.altice.shop_95b48501.png,ww25.altice.shop,95b48501,1
data/raw\screenshots\legit\bit.ly_443_003a3bb3.png,bit.ly,443,0
data/raw\screenshots\legit\www.hdfcbank.com_ef67101b.png,www.hdfcbank.com,ef67101b,0
data/raw\screenshots\legit\rebrand.ly_dd1c7cff.png,rebrand.ly,dd1c7cff,0
data/raw\screenshots\legit\www.krstarica.com_d54f6283.png,www.krstarica.com,d54f6283,0
data/raw\screenshots\legit\www.govdelivery.com_c0ebc412.png,www.govdelivery.com,c0ebc412,0
data/raw\screenshots\legit\20years.withgoogle.com_3d3267c2.png,20years.withgoogle.com,3d3267c2,0
data/raw\screenshots\legit\www.pdffiller.com_d203093b.png,www.pdffiller.com,d203093b,0
data/raw\screenshots\legit\support.digitallocker.gov.in_c47769b8.png,support.digitallocker.gov.in,c47769b8,0
data/raw\screenshots\legit\beastiality.tv_4d84a29c.png,beastiality.tv,4d84a29c,0
data/raw\screenshots\phishing\www.ifexcapital.com_5e186404.png,www.ifexcapital.com,5e186404,1
data/raw\screenshots\legit\disqus.com_bf23dcb3.png,disqus.com,bf23dcb3,0
data/raw\screenshots\legit\traffmonetizer.com_6d7287ad.png,traffmonetizer.com,6d7287ad,0
data/raw\screenshots\legit\mk.ru_6a93e172.png,mk.ru,6a93e172,0
data/raw\screenshots\legit\lego.com_40724b21.png,lego.com,40724b21,0
data/raw\screenshots\phishing\870088.com_2a6f5bdc.png,870088.com,2a6f5bdc,1
data/raw\screenshots\phishing\202307051011295385924.onamaeweb.jp_e52ddc8e.png,202307051011295385924.onamaeweb.jp,e52ddc8e,1
data/raw\screenshots\legit\www.outlookindia.com_da8631b1.png,www.outlookindia.com,da8631b1,0
data/raw\screenshots\phishing\globallinknext.com_e61822f7.png,globallinknext.com,e61822f7,1
data/raw\screenshots\phishing\runescapeliljesuss.20m.com_559a80b1.png,runescapeliljesuss.20m.com,559a80b1,1
data/raw\screenshots\legit\www.dynatrace.com_7fc90ff1.png,www.dynatrace.com,7fc90ff1,0
data/raw\screenshots\legit\miro.com_3d512308.png,miro.com,3d512308,0
data/raw\screenshots\legit\www.here.com_d99dea0f.png,www.here.com,d99dea0f,0
data/raw\screenshots\phishing\kol.vin_79117c67.png,kol.vin,79117c67,1
data/raw\screenshots\legit\www.espn.com.ve_ddcb0712.png,www.espn.com.ve,ddcb0712,0
data/raw\screenshots\phishing\konfetka-intim.ru_8aae127a.png,konfetka-intim.ru,8aae127a,1
data/raw\screenshots\legit\www.google.com.py_847811f2.png,www.google.com.py,847811f2,0
data/raw\screenshots\phishing\advancedsystemrepair.com_a4f4e1e6.png,advancedsystemrepair.com,a4f4e1e6,1
data/raw\screenshots\phishing\amazonbirr.com_bcc0494f.png,amazonbirr.com,bcc0494f,1
data/raw\screenshots\legit\bose.com_e3ec2ec6.png,bose.com,e3ec2ec6,0
data/raw\screenshots\phishing\888881aa.com_d4408790.png,888881aa.com,d4408790,1
data/raw\screenshots\legit\daily.wordreference.com_e7cfce7d.png,daily.wordreference.com,e7cfce7d,0
data/raw\screenshots\legit\www.idntimes.com_6d48d33a.png,www.idntimes.com,6d48d33a,0
data/raw\screenshots\legit\postimg.cc_08b191cc.png,postimg.cc,08b191cc,0
data/raw\screenshots\legit\zapier.com_1ca042f3.png,zapier.com,1ca042f3,0
data/raw\screenshots\legit\umd.edu_0d916523.png,umd.edu,0d916523,0
data/raw\screenshots\phishing\telegramuo.cc_1f304588.png,telegramuo.cc,1f304588,1
data/raw\screenshots\phishing\5510006.net_8989_19e989b6.png,5510006.net,8989,1
data/raw\screenshots\legit\www.revenuecat.com_e5d9f295.png,www.revenuecat.com,e5d9f295,0
data/raw\screenshots\phishing\www.bantoo.be_2d22f813.png,www.bantoo.be,2d22f813,1
data/raw\screenshots\legit\dnszi.com_9d9880d3.png,dnszi.com,9d9880d3,0
data/raw\screenshots\legit\battwo.com_ccf9e4a3.png,battwo.com,ccf9e4a3,0
data/raw\screenshots\legit\ecnavi.jp_84fa8335.png,ecnavi.jp,84fa8335,0
data/raw\screenshots\legit\justhost.ru_37bab792.png,justhost.ru,37bab792,0
data/raw\screenshots\legit\bidease.com_e1b8b3af.png,bidease.com,e1b8b3af,0
data/raw\screenshots\legit\www.farpost.ru_f1c2550e.png,www.farpost.ru,f1c2550e,0
data/raw\screenshots\legit\carfax.com_200520fe.png,carfax.com,200520fe,0
data/raw\screenshots\phishing\1zv1130pu.top_6728439b.png,1zv1130pu.top,6728439b,1
data/raw\screenshots\phishing\telegramvqc.cc_d9d2b67b.png,telegramvqc.cc,d9d2b67b,1
data/raw\screenshots\legit\infourok.ru_29c08491.png,infourok.ru,29c08491,0
data/raw\screenshots\legit\foodnetwork.com_986f4d2b.png,foodnetwork.com,986f4d2b,0
data/raw\screenshots\legit\www.spotify.com_6ed939b6.png,www.spotify.com,6ed939b6,0
data/raw\screenshots\legit\www.overleaf.com_d5f13637.png,www.overleaf.com,d5f13637,0
data/raw\screenshots\legit\etherscan.io_dc193631.png,etherscan.io,dc193631,0
data/raw\screenshots\legit\cnbc.com_2e42a02f.png,cnbc.com,2e42a02f,0
data/raw\screenshots\phishing\m.gsbh888.com_47794c88.png,m.gsbh888.com,47794c88,1
data/raw\screenshots\legit\www.fao.org_5ac89880.png,www.fao.org,5ac89880,0
data/raw\screenshots\phishing\nurkiz2.foxdollar.com_7bead425.png,nurkiz2.foxdollar.com,7bead425,1
data/raw\screenshots\legit\www.videolan.org_f976289c.png,www.videolan.org,f976289c,0
data/raw\screenshots\legit\healmate.jp_6eef41cd.png,healmate.jp,6eef41cd,0
data/raw\screenshots\legit\naslovi.net_c1a39ebe.png,naslovi.net,c1a39ebe,0
data/raw\screenshots\legit\www.box.com_153e2504.png,www.box.com,153e2504,0
data/raw\screenshots\phishing\lkzbtqjpmvfnc.wiki_077446af.png,lkzbtqjpmvfnc.wiki,077446af,1
data/raw\screenshots\legit\www.scholastic.com_7fccad98.png,www.scholastic.com,7fccad98,0
data/raw\screenshots\phishing\611104.com_cf7b4924.png,611104.com,cf7b4924,1
data/raw\screenshots\legit\deepai.org_27f6ddfa.png,deepai.org,27f6ddfa,0
data/raw\screenshots\phishing\www.ynrubber.cn_c16d6312.png,www.ynrubber.cn,c16d6312,1
data/raw\screenshots\legit\www.lindependant.fr_666300e6.png,www.lindependant.fr,666300e6,0
data/raw\screenshots\phishing\app.wavecnct.com_9e9239ab.png,app.wavecnct.com,9e9239ab,1
data/raw\screenshots\legit\diet.health.com_96a0788f.png,diet.health.com,96a0788f,0
data/raw\screenshots\legit\www.axis.com_de8ed128.png,www.axis.com,de8ed128,0
data/raw\screenshots\legit\chishi.ir_93ae7896.png,chishi.ir,93ae7896,0
data/raw\screenshots\phishing\uniswap.pi.cp0x.com_f0bdeec5.png,uniswap.pi.cp0x.com,f0bdeec5,1
data/raw\screenshots\phishing\shenproperties.com_184c908c.png,shenproperties.com,184c908c,1
data/raw\screenshots\legit\www.telegraph.co.uk_2cffd224.png,www.telegraph.co.uk,2cffd224,0
data/raw\screenshots\phishing\z2l8e.com_919e5fae.png,z2l8e.com,919e5fae,1
data/raw\screenshots\phishing\rsjxzl.com_cde0d4d2.png,rsjxzl.com,cde0d4d2,1
data/raw\screenshots\phishing\pb3652.cc_2690f923.png,pb3652.cc,2690f923,1
data/raw\screenshots\legit\www.mos.ru_0bc970b0.png,www.mos.ru,0bc970b0,0
data/raw\screenshots\legit\www.volkswagen.de_443_39d6bd9e.png,www.volkswagen.de,443,0
data/raw\screenshots\legit\worldoftanks.eu_0a6e2c84.png,worldoftanks.eu,0a6e2c84,0
data/raw\screenshots\legit\mit.edu_49c34ead.png,mit.edu,49c34ead,0
data/raw\screenshots\phishing\kkyjzcfcxq.club_eaf8ca40.png,kkyjzcfcxq.club,eaf8ca40,1
data/raw\screenshots\legit\p-bandai.jp_a85c7347.png,p-bandai.jp,a85c7347,0
data/raw\screenshots\phishing\551004n.cc_9516e53a.png,551004n.cc,9516e53a,1
data/raw\screenshots\legit\donate.rawstory.com_1010acac.png,donate.rawstory.com,1010acac,0
data/raw\screenshots\phishing\onedrive.service-office365.com_5100eaa9.png,onedrive.service-office365.com,5100eaa9,1
data/raw\screenshots\legit\www.ilfattoquotidiano.it_29f4a20b.png,www.ilfattoquotidiano.it,29f4a20b,0
data/raw\screenshots\legit\naturecaptions.com_46bf7053.png,naturecaptions.com,46bf7053,0
data/raw\screenshots\phishing\hgvzrpxnkmbtw.wiki_6b44948f.png,hgvzrpxnkmbtw.wiki,6b44948f,1
data/raw\screenshots\phishing\zkf.teeae.top_7e4156c0.png,zkf.teeae.top,7e4156c0,1
data/raw\screenshots\legit\datasummit.venturebeat.com_a753668a.png,datasummit.venturebeat.com,a753668a,0
data/raw\screenshots\legit\archives.gov_6400c17b.png,archives.gov,6400c17b,0
data/raw\screenshots\phishing\pay.swiftdebtassist.com_31a40c57.png,pay.swiftdebtassist.com,31a40c57,1
data/raw\screenshots\phishing\rolls3.com_61859f18.png,rolls3.com,61859f18,1
data/raw\screenshots\legit\www.brivo.com_3187a54d.png,www.brivo.com,3187a54d,0
data/raw\screenshots\legit\www.krstarica.com_11ec86e9.png,www.krstarica.com,11ec86e9,0
data/raw\screenshots\phishing\aa6589.com_6f2a4550.png,aa6589.com,6f2a4550,1
data/raw\screenshots\phishing\www.marchanordicacadiz.com_7ab90773.png,www.marchanordicacadiz.com,7ab90773,1
data/raw\screenshots\legit\0502.sohu.com_880aa427.png,0502.sohu.com,880aa427,0
data/raw\screenshots\phishing\cloudnetfiji.com_b71916e0.png,cloudnetfiji.com,b71916e0,1
data/raw\screenshots\phishing\3658519.cc_25f06859.png,3658519.cc,25f06859,1
data/raw\screenshots\phishing\511511333.com_11e4e82e.png,511511333.com,11e4e82e,1
data/raw\screenshots\legit\commu.nosv.org_151cf45c.png,commu.nosv.org,151cf45c,0
data/raw\screenshots\phishing\gemeeminlogin.webflow.io_201464fe.png,gemeeminlogin.webflow.io,201464fe,1
data/raw\screenshots\legit\www.ilgazzettino.it_06a186d6.png,www.ilgazzettino.it,06a186d6,0
data/raw\screenshots\phishing\henslotx.com_8a9f4151.png,henslotx.com,8a9f4151,1
data/raw\screenshots\legit\xn--l3cg7a8a0cwa3f.com_4cd67fa2.png,xn--l3cg7a8a0cwa3f.com,4cd67fa2,0
data/raw\screenshots\legit\www.mygov.in_aebffddc.png,www.mygov.in,aebffddc,0
data/raw\screenshots\phishing\64693.vip_82e78b24.png,64693.vip,82e78b24,1
data/raw\screenshots\phishing\932365.cc_caa51cfb.png,932365.cc,caa51cfb,1
data/raw\screenshots\phishing\myjobdhl.earcu.com_4f32d74c.png,myjobdhl.earcu.com,4f32d74c,1
data/raw\screenshots\phishing\islamgarh.com_0240be7a.png,islamgarh.com,0240be7a,1
