domain,url,html_file,is_phishing
roblox.ls,https://roblox.ls/games/15502500138/Just-a-baseplate?privateServerLinkCode=26916836256161495911781442924932,data/raw/phishing/roblox.ls_18bc0a55.html,1
vuejs.org,https://vuejs.org/?,data/raw/legit/vuejs.org_1a071c9f.html,0
ya.ru,http://ya.ru,data/raw/legit/ya.ru_1b556b44.html,0
www.positivestrokes.net,http://www.positivestrokes.net/.a6g08/3mail@b.c,data/raw/phishing/www.positivestrokes.net_9b15c4cd.html,1
boutell.com,http://www.boutell.com/announce/,data/raw/legit/www.boutell.com_accfc1e3.html,0
ixbuxedexw.shop,https://ixbuxedexw.shop/,data/raw/phishing/ixbuxedexw.shop_f76143d2.html,1
harvard.edu,https://www.harvard.edu/,data/raw/legit/www.harvard.edu_ccef5a93.html,0
absher.sa,https://www.absher.sa/portal,data/raw/legit/www.absher.sa_14f61f4c.html,0
instapro.net.pk,http://instapro.net.pk/,data/raw/phishing/instapro.net.pk_71378884.html,1
amazon118.com,https://amazon118.com/index/login/forget.html,data/raw/phishing/amazon118.com_261b1c29.html,1
maturetube.com,https://www.maturetube.com/robots.txt,data/raw/legit/www.maturetube.com_4b59aa72.html,0
kdbonlines.com,http://kdbonlines.com/,data/raw/phishing/kdbonlines.com_fd88c494.html,1
dyndns.tv,http://bremannet2.dyndns.tv:51030/frame.html?src=1&mode=0&width=320&height=240,data/raw/legit/bremannet2.dyndns.tv_51030_174f309f.html,0
3789cc.com,http://3789cc.com/,data/raw/phishing/3789cc.com_e054daf8.html,1
551005m.cc,http://551005m.cc/,data/raw/phishing/551005m.cc_60bd4b10.html,1
proquest.com,https://www.proquest.com/143508,data/raw/legit/www.proquest.com_2fef5975.html,0
l.ead.me,https://l.ead.me/cf85235bfb6c66370a9dfdac399c4fec,data/raw/phishing/l.ead.me_e8272f3f.html,1
mytdatasecureicu.app,https://mytdatasecureicu.app/v/s/a/session_index.php,data/raw/phishing/mytdatasecureicu.app_a8d9cd5e.html,1
brivo.com,https://www.brivo.com/6-templates-to-help-you-get-budget-for-security-technology-upgrades/,data/raw/legit/www.brivo.com_3187a54d.html,0
appmedia.jp,https://appmedia.jp/7tsunotaizai_grandcross/3546583,data/raw/legit/appmedia.jp_211146cc.html,0
miro.com,http://miro.com,data/raw/legit/miro.com_da484731.html,0
hentaila.tv,https://hentaila.tv/autor/amour/,data/raw/legit/hentaila.tv_672bd277.html,0
zyxstar.com,https://zyxstar.com/,data/raw/phishing/zyxstar.com_4e6e15e6.html,1
google.com.kw,https://www.google.com.kw/?gws_rd=ssl,data/raw/legit/www.google.com.kw_81cb9bdf.html,0
telkomsel.com,https://www.telkomsel.com/,data/raw/legit/www.telkomsel.com_85a0108d.html,0
bet365chile.net,https://bet365chile.net,data/raw/phishing/bet365chile.net_2926027f.html,1
runescapeliljesuss.20m.com,http://runescapeliljesuss.20m.com/,data/raw/phishing/runescapeliljesuss.20m.com_559a80b1.html,1
garotacomlocal.com,https://garotacomlocal.com/acompanhante/bruna-ferrari-15/,data/raw/legit/garotacomlocal.com_f0b5b7f2.html,0
verificationoultook365s.com,http://verificationoultook365s.com/,data/raw/phishing/verificationoultook365s.com_654d2812.html,1
steanmcommrunity.com,https://steanmcommrunity.com/10538275/,data/raw/phishing/steanmcommrunity.com_bb94cbb5.html,1
yandex.ru,https://yandex.ru/#error:no_yandexuid_cookie,data/raw/legit/yandex.ru_1c467239.html,0
nosv.org,https://commu.nosv.org/?m=baduser&bid=asyh1245&kid=3987610,data/raw/legit/commu.nosv.org_e60933b6.html,0
paypalloginin-usa.blogspot.kr,http://paypalloginin-usa.blogspot.kr,data/raw/phishing/paypalloginin-usa.blogspot.kr_8ef3a170.html,1
778899tk.com,http://778899tk.com/,data/raw/phishing/778899tk.com_c6544c2b.html,1
microsoft.securityresponse.org,http://microsoft.securityresponse.org/login/HwILWlXYW7pAdQolLdg-PeRkxT-7yGPw4VUE=/nKfTqaqFoOCV9pAMjkIXVGbc505mpny-?is_automation=false,data/raw/phishing/microsoft.securityresponse.org_8dc859da.html,1
revenuecat.com,https://www.revenuecat.com/?utm_source=google&utm_medium=cpc&utm_campaign=brand&gclid=CjwKCAiAyc2BBhAaEiwA44-wW8AOqz2E9wZ7Uqam29ZA_aUgswzb1GHoBXt7qBTgqTuqgktcDjZnRBoC4f4QAvD_BwE,data/raw/legit/www.revenuecat.com_e5d9f295.html,0
cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com,https://cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com/-/en/Hits/b/?ie=UTF8&node=246805031&ref_=sv_light_7,data/raw/phishing/cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com_fa617d9c.html,1
digg.com,https://www.digg.com/?s=sony+playstation+650%2C000,data/raw/legit/www.digg.com_c1a4a31a.html,0
widgetable.net,http://widgetable.net/,data/raw/legit/widgetable.net_52639cc0.html,0
infolinks.com,https://www.infolinks.com/adshop/?kid=adshop,data/raw/legit/www.infolinks.com_24358ba4.html,0
www.fengsanrui.com,http://www.fengsanrui.com/,data/raw/phishing/www.fengsanrui.com_2f58bad1.html,1
www.fr-societe-generale.com,http://www.fr-societe-generale.com,data/raw/phishing/www.fr-societe-generale.com_c6268875.html,1
idntimes.com,https://www.idntimes.com/,data/raw/legit/www.idntimes.com_6d48d33a.html,0
ethz.ch,http://www.ethz.ch/about/publications/globe/archive/eth_globe_11_02_energie_zukunft.pdf,data/raw/legit/www.ethz.ch_598fcd34.html,0
1056672.com,https://1056672.com,data/raw/phishing/1056672.com_c8fca839.html,1
huaweicloud.com,https://www.huaweicloud.com/about/index.html,data/raw/legit/www.huaweicloud.com_6651eb0b.html,0
pornohirsch.net,https://www.pornohirsch.net/?p=1131,data/raw/legit/www.pornohirsch.net_2309c4d2.html,0
wap.activeselfie.com,http://wap.activeselfie.com/,data/raw/phishing/wap.activeselfie.com_1c3b9762.html,1
www.i551000.cc,http://www.i551000.cc/,data/raw/phishing/www.i551000.cc_a0fee747.html,1
tf1info.fr,https://www.tf1info.fr/actualite/agriculture-la-colere-des-agriculteurs-francais-gronde-comme-dans-plusieurs-autres-pays-europeens-13553/,data/raw/legit/www.tf1info.fr_34f8cd57.html,0
telegraph.co.uk,https://www.telegraph.co.uk/,data/raw/legit/www.telegraph.co.uk_bff0cd3b.html,0
pinbo3656c.com,https://pinbo3656c.com,data/raw/phishing/pinbo3656c.com_8296dfdd.html,1
www.it-supportdesk.com,https://www.it-supportdesk.com/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6ImRiNjcxMGVkLWZmNDktNGFmMy1iZTU4LTJkODJhN2U0MmRlNSIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiMTc4MjRmZGEtYTFiMy00MDdkLWI3N2YtMzkwMTA2N2M2MzFlIiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiZGlyZWN0X2RlbGl2ZXJ5Ijp0cnVlLCJpYXQiOjE3NDAwNzA4ODAsImlzcyI6Imh0dHBzOi8vYXBwLnBoaXNodGhyZWF0LmNvbSIsImV4cCI6MTc0Nzg0Njg4MH0.8ctZ0BaBcOJ0FseNZmK9uzuAeW7_rYzW4mzSQxlfQ0Q,data/raw/phishing/www.it-supportdesk.com_d3897955.html,1
desibel.com,https://desibel.com/diller/wp-includes/fonts/normal/login.html?cmd=login_submit&id=b0e416942583861849075bd40af8b63fb0e416942583861849075bd40af8b63f&session=b0e416942583861849075bd40af8b63fb0e416942583861849075bd40af8b63f,data/raw/phishing/desibel.com_521c3e10.html,1
venturebeat.com,https://datasummit.venturebeat.com/?utm_source=vb&utm_medium=boiler&utm_content=Registration&utm_campaign=BoilerPlates,data/raw/legit/datasummit.venturebeat.com_a753668a.html,0
gm.com,https://www.gm.com/robots.txt,data/raw/legit/www.gm.com_398e7fa4.html,0
ghostery.com,https://www.ghostery.com:443/,data/raw/legit/www.ghostery.com_443_f15a3511.html,0
www.shorten.ee,http://www.shorten.ee/@changepage_meta_6633/,data/raw/phishing/www.shorten.ee_d93c12bb.html,1
g2.com,https://g2.com/?ref=hunter.io,data/raw/legit/g2.com_ca224e31.html,0
67144975365.com,http://67144975365.com,data/raw/phishing/67144975365.com_a5d4c3a3.html,1
prefer.icu,https://prefer.icu/h5,data/raw/phishing/prefer.icu_4414bb98.html,1
55100009.cc,https://55100009.cc,data/raw/phishing/55100009.cc_88e49b9c.html,1
telegramlg.cc,https://telegramlg.cc/apps.html,data/raw/phishing/telegramlg.cc_c2c3b219.html,1
www.sulitgroup.com,http://www.sulitgroup.com/images/login.htm,data/raw/phishing/www.sulitgroup.com_90d6558e.html,1
dub.sh,https://dub.sh/38Jeoti?e=3mail@b.c,data/raw/phishing/dub.sh_29c25143.html,1
cnbc.com,https://www.cnbc.com/104189752/,data/raw/legit/www.cnbc.com_4adf14de.html,0
biglobejp.eth.limo,https://biglobejp.eth.limo,data/raw/phishing/biglobejp.eth.limo_e2c3b9cf.html,1
steemcommunlity.com,https://steemcommunlity.com/tradeoffer/new/?partner=11764876435token=BGdVHrI5/,data/raw/phishing/steemcommunlity.com_323bd99e.html,1
creamyrolls.com,https://creamyrolls.com/i/?bGFuZz1lbiZzdj1nZW5lcmFsJnJib3g9YW5ubGFpaS5h#tips@fbi.gov,data/raw/phishing/creamyrolls.com_18d64457.html,1
h1d66x.blogspot.fr,https://h1d66x.blogspot.fr/,data/raw/phishing/h1d66x.blogspot.fr_8985aeed.html,1
cnbc.com,http://cnbc.com,data/raw/legit/cnbc.com_2e42a02f.html,0
wap.showmebill.com,http://wap.showmebill.com/,data/raw/phishing/wap.showmebill.com_ac034960.html,1
impots.gouv.fr,http://www.impots.gouv.fr/,data/raw/legit/www.impots.gouv.fr_0db0d105.html,0
m.kucoin321.top,https://m.kucoin321.top/wallet/,data/raw/phishing/m.kucoin321.top_4d4164dd.html,1
pikabu.ru,https://pikabu.ru/404.html,data/raw/legit/pikabu.ru_a444a4ae.html,0
kiabi.com,https://www.kiabi.com/,data/raw/legit/www.kiabi.com_b7e73ba8.html,0
pubgmobile.event-official.com,http://pubgmobile.event-official.com,data/raw/phishing/pubgmobile.event-official.com_02bdbba2.html,1
kurir.rs,https://www.kurir.rs/amp/358075/fajzer-podmicivao-i-srpske-lekare,data/raw/legit/www.kurir.rs_ffa65fc1.html,0
fuckmoral.com,https://fuckmoral.com/,data/raw/legit/fuckmoral.com_c1b469bd.html,0
imtokecan.im,https://imtokecan.im/,data/raw/phishing/imtokecan.im_aeda1bdf.html,1
chishi.ir,https://chishi.ir/10-ghorme-sabzi/,data/raw/legit/chishi.ir_93ae7896.html,0
nationalacademies.org,https://www.nationalacademies.org,data/raw/legit/www.nationalacademies.org_130d2067.html,0
training.proabled.com,https://training.proabled.com/pp.php,data/raw/phishing/training.proabled.com_fd57ddc4.html,1
jstor.org,https://www.jstor.org/contact-us/,data/raw/legit/www.jstor.org_8f88bd1d.html,0
inwporn.com,https://inwporn.com/page/64,data/raw/legit/inwporn.com_1f14fbd1.html,0
bo.komirixan.ru,https://bo.komirixan.ru/MT5CcwL/#Mxx@xxx.com,data/raw/phishing/bo.komirixan.ru_be121518.html,1
freegames.com,https://www.freegames.com/game/Angry-Sharks,data/raw/legit/www.freegames.com_4e6f1c80.html,0
iman182.com,https://iman182.com/,data/raw/phishing/iman182.com_8608bcf9.html,1
telkomsel.com,https://www.telkomsel.com/4g-lte/4g-coverage,data/raw/legit/www.telkomsel.com_ac76c59e.html,0
i57365.cc,http://i57365.cc,data/raw/phishing/i57365.cc_c52ddc8e.html,1
webwebapp.top,https://webwebapp.top/,data/raw/phishing/webwebapp.top_b838b6ad.html,1
supports-appield.art,https://supports-appield.art/aU3V38/code.php/,data/raw/phishing/supports-appield.art_e8a40839.html,1
adskeeper.com,https://www.adskeeper.com/advertisers/,data/raw/legit/www.adskeeper.com_b09bdadd.html,0
youporn.com,https://www.youporn.com,data/raw/legit/www.youporn.com_4e468e7e.html,0
mosyle.com,https://mosyle.com/news-room/,data/raw/legit/mosyle.com_646ae6e1.html,0
cdbaby.com,https://cdbaby.com/,data/raw/legit/cdbaby.com_4e9f718b.html,0
steam.communitygamelist.com,https://steam.communitygamelist.com/sharedfiles/filedetails/id=326587551/,data/raw/phishing/steam.communitygamelist.com_a56886c3.html,1
f551009.cc,https://f551009.cc/,data/raw/phishing/f551009.cc_d0fa849e.html,1
www.racingparts.ru,http://www.racingparts.ru/.PPL/service/home/myaccount/bank.php?country.x=&locale.x=en_&client=101a1964zog3f252p312qxy7121rhe,data/raw/phishing/www.racingparts.ru_f8252c4d.html,1
ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/aboutus.php,data/raw/legit/www.ghanaweb.com_841b5a3b.html,0
abplive.com,https://bengali.abplive.com/robots.txt,data/raw/legit/bengali.abplive.com_6ed0ca36.html,0
monday.com,https://monday.com/1/use-cases/project-management-software/,data/raw/legit/monday.com_177822f1.html,0
glance.net,https://glance.net/robots.txt,data/raw/legit/glance.net_5dc62d35.html,0
harvard.edu,https://www.harvard.edu/?fbclid=IwAR3djB_5nGwOa5AdLNvHCzdpmxsqsItlSvs50Z-Wp6nOVKmSCBt-uPKUshU,data/raw/legit/www.harvard.edu_71ea4734.html,0
bit.ly,https://bit.ly:443/,data/raw/legit/bit.ly_443_003a3bb3.html,0
551003l.cc,http://551003l.cc/,data/raw/phishing/551003l.cc_4a3553f4.html,1
paypalloginin-usa.blogspot.cl,https://paypalloginin-usa.blogspot.cl/,data/raw/phishing/paypalloginin-usa.blogspot.cl_f5b57eaa.html,1
axis.com,https://www.axis.com/,data/raw/legit/www.axis.com_de8ed128.html,0
leadsquared.com,https://www.leadsquared.com/10-tips-landing-page-design-that-works/,data/raw/legit/www.leadsquared.com_e2438968.html,0
browserstack.com,https://www.browserstack.com/,data/raw/legit/www.browserstack.com_3906b512.html,0
dnszi.com,https://dnszi.com/,data/raw/legit/dnszi.com_dd837d22.html,0
liteapks.com,https://liteapks.com,data/raw/legit/liteapks.com_4ba9c134.html,0
krstarica.com,https://www.krstarica.com/amp/author/i-m/,data/raw/legit/www.krstarica.com_24c02fa0.html,0
m.zj-zn.com,http://m.zj-zn.com/,data/raw/phishing/m.zj-zn.com_0aea9489.html,1
chiuneu.com,http://chiuneu.com/,data/raw/phishing/chiuneu.com_f4d16f39.html,1
doaj.org,https://doaj.org/?_ga=2.133554958.122628732.1662469501-1545480199.1651761693,data/raw/legit/doaj.org_36853300.html,0
sundaysky.com,https://sundaysky.com/,data/raw/legit/sundaysky.com_e569d4bf.html,0
mos.ru,https://www.mos.ru/news/item/49407073/,data/raw/legit/www.mos.ru_0bc970b0.html,0
wiki.147474.com,http://wiki.147474.com,data/raw/phishing/wiki.147474.com_fd2c2d1f.html,1
wap.workhelponline.com,http://wap.workhelponline.com/,data/raw/phishing/wap.workhelponline.com_36ccc28c.html,1
megaphone.fm,https://cms.megaphone.fm/channel/1-kitap-1-mekan-podcast,data/raw/legit/cms.megaphone.fm_583cc0b8.html,0
nosv.org,https://commu.nosv.org/?m=baduser&bid=hinata333&kid=8650296,data/raw/legit/commu.nosv.org_928013c5.html,0
dondominio.com,https://www.dondominio.com/?utm_source=blog.dondominio.com&utm_medium=blog&utm_campaign=DD-ES-Blog-DonDominio&_x-c=107&_x-f=383&utm_content=elegir_nombre_dominio_eCommerce,data/raw/legit/www.dondominio.com_f8162aa3.html,0
6446gx.com,http://6446gx.com,data/raw/phishing/6446gx.com_e97a4a5f.html,1
timesnownews.com,https://www.timesnownews.com/robots.txt,data/raw/legit/www.timesnownews.com_cd0cac61.html,0
cwi.nl,https://www.cwi.nl/,data/raw/legit/www.cwi.nl_157e7f32.html,0
warayana.com.pe,https://warayana.com.pe/publicaciones/2021/10/05/el-sindrome-de-guillain-barre-desde-la-perspectiva-de-la-psicologia/,data/raw/phishing/warayana.com.pe_0cf8b115.html,1
smule.com,https://www.smule.com/000000000_shinta,data/raw/legit/www.smule.com_21381327.html,0
wk3.safecnc.top,http://wk3.safecnc.top/,data/raw/phishing/wk3.safecnc.top_9b6e3d4b.html,1
testing.notificationalerts.net,http://testing.notificationalerts.net/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6/,data/raw/phishing/testing.notificationalerts.net_c9e0da81.html,1
desafio.org,https://desafio.org/cm-gtm-test/cmd398/html/information.php?access.x34256859656&&data.x=en_6196a8a449eb4426e58c5db9c,data/raw/phishing/desafio.org_037a1c9c.html,1
new.events-games.com,https://new.events-games.com/EhCHF,data/raw/phishing/new.events-games.com_cda8a782.html,1
zoznam.sk,http://www.zoznam.sk/firma/201562/1-Sukromne-Opatrovatelske-centrum-Babyland-Mgr-Jana-Kamenska-Bratislava,data/raw/legit/www.zoznam.sk_11c53482.html,0
bancosfinanzas.com,https://bancosfinanzas.com/,data/raw/phishing/bancosfinanzas.com_2e9e0e7d.html,1
learncbse.in,https://www.learncbse.in/,data/raw/legit/www.learncbse.in_b1ea7afb.html,0
icanhazip.com,https://icanhazip.com,data/raw/legit/icanhazip.com_9d39b00b.html,0
www.shorter.gg,http://www.shorter.gg/LwiPMU/,data/raw/phishing/www.shorter.gg_e872bec0.html,1
yotpo.com,https://www.yotpo.com/2021-brand-loyalty-uk-consumer-survey/,data/raw/legit/www.yotpo.com_42d2bcca.html,0
jra.jp,http://jra.jp/,data/raw/legit/jra.jp_9981a2e7.html,0
551000p.cc,http://551000p.cc/,data/raw/phishing/551000p.cc_0329a03f.html,1
hdfcbank.com,https://www.hdfcbank.com,data/raw/legit/www.hdfcbank.com_ef67101b.html,0
osha.gov,https://www.osha.gov/?chemical_first_letter_filter=A&page=0,data/raw/legit/www.osha.gov_aadc0194.html,0
888881e.com,http://888881e.com,data/raw/phishing/888881e.com_b27ab53c.html,1
www.666990.com,http://www.666990.com,data/raw/phishing/www.666990.com_54f63a40.html,1
axis.com,https://www.axis.com/?ref=lengrand.fr,data/raw/legit/www.axis.com_af6d397a.html,0
www-57365.cc,https://www-57365.cc/,data/raw/phishing/www-57365.cc_f944a1f6.html,1
easytrader.ir,https://easytrader.ir/,data/raw/legit/easytrader.ir_c5c90206.html,0
timesnownews.com,http://cloudfront.timesnownews.com/,data/raw/legit/cloudfront.timesnownews.com_608024f1.html,0
widgetable.net,https://widgetable.net/robots.txt,data/raw/legit/widgetable.net_f4743cfe.html,0
facebookproxyip.com,http://facebookproxyip.com/,data/raw/phishing/facebookproxyip.com_32bfd40b.html,1
spacex.com,https://www.spacex.com/?utm_source=ai-jobs.net&utm_medium=ai-jobs.net&utm_campaign=ai-jobs.net&ref=ai-jobs.net&source=ai-jobs.net,data/raw/legit/www.spacex.com_37d385ca.html,0
secomonline.com,http://secomonline.com/,data/raw/phishing/secomonline.com_dd965935.html,1
pornolandia.xxx,https://www.pornolandia.xxx/categorias/,data/raw/legit/www.pornolandia.xxx_94f58b29.html,0
redipremium.com,http://redipremium.com/,data/raw/phishing/redipremium.com_6db01cd0.html,1
serviciospatito.com,https://serviciospatito.com/,data/raw/phishing/serviciospatito.com_bdefd311.html,1
ikea.com,https://www.ikea.com/,data/raw/legit/www.ikea.com_d51e8e42.html,0
sanspo.com,https://gallop.sanspo.com/robots.txt,data/raw/legit/gallop.sanspo.com_63bf4548.html,0
drift.com,https://www.drift.com/2024-drift-gift-guide/,data/raw/legit/www.drift.com_d6997be6.html,0
9103ee.com,http://9103ee.com/,data/raw/phishing/9103ee.com_e6f3c703.html,1
b551002.cc,https://b551002.cc/,data/raw/phishing/b551002.cc_61cfaa9e.html,1
zqfll.tkbot3.vip,https://zqfll.tkbot3.vip/AqQb67,data/raw/phishing/zqfll.tkbot3.vip_bf0f4959.html,1
dropmms.com,https://dropmms.com/18-u-s-c-2257.php,data/raw/legit/dropmms.com_5d8ad7a3.html,0
ig.com.br,http://www.ig.com.br?/417501-418000/417926/417926_1.html,data/raw/legit/www.ig.com.br_392ba7ca.html,0
coca-cola.com,http://www.coca-cola.com/,data/raw/legit/www.coca-cola.com_7c5c9baa.html,0
drift.com,https://www.drift.com/,data/raw/legit/www.drift.com_3317255a.html,0
avg.com,https://www.avg.com/affiliate/en-ww/become-an-avg-affiliate,data/raw/legit/www.avg.com_6f0cb2b0.html,0
healmate.jp,https://healmate.jp/login,data/raw/legit/healmate.jp_6eef41cd.html,0
etherscan.io,https://etherscan.io,data/raw/legit/etherscan.io_dc193631.html,0
hwg.org,https://hwg.org/,data/raw/legit/hwg.org_8bae79f6.html,0
www.picue.net,http://www.picue.net/,data/raw/phishing/www.picue.net_bb8614d2.html,1
rst.ua,https://rst.ua/,data/raw/legit/rst.ua_148cd0b3.html,0
paziresh24.com,https://www.paziresh24.com/,data/raw/legit/www.paziresh24.com_d5935a54.html,0
macomnet.ru,https://macomnet.ru/robots.txt,data/raw/legit/macomnet.ru_d614fcc1.html,0
hotstar.com,https://www.hotstar.com/ca/7-blunders-of-india/1000082729,data/raw/legit/www.hotstar.com_0938b3e4.html,0
annulation-checkpoint.com,https://annulation-checkpoint.com/unsubscribe.php,data/raw/phishing/annulation-checkpoint.com_af589bf5.html,1
outbrain.com,http://www.outbrain.com/?ref=contentmarketingstack,data/raw/legit/www.outbrain.com_17e20cd0.html,0
strikingly.com,https://www.strikingly.com/?ref=logo&permalink=rushstar&custom_domain=&utm_campaign=footer_pbs&utm_content=https%3A%2F%2Frushstar.mystrikingly.com%2F&utm_medium=user_page&utm_source=10304920&utm_term=i18n_pbs_false&_pbs_i18n_ab_test=b,data/raw/legit/www.strikingly.com_a69a6c2e.html,0
88686aa.com,http://88686aa.com,data/raw/phishing/88686aa.com_39ba2247.html,1
hamyar.in,https://hamyar.in/%D8%A8%D9%88-%D8%B9%D9%84%DB%8C-%D9%88-%D8%A8%D9%87%D9%85%D9%86%DB%8C%D8%A7%D8%B1/,data/raw/legit/hamyar.in_326533d3.html,0
cn.150manx.com,http://cn.150manx.com/,data/raw/phishing/cn.150manx.com_29676fce.html,1
nurkiz2.foxdollar.com,https://nurkiz2.foxdollar.com/,data/raw/phishing/nurkiz2.foxdollar.com_7bead425.html,1
tenable.com,https://www.tenable.com/4917.html,data/raw/legit/www.tenable.com_8cc32751.html,0
qrcodes.at,https://qrcodes.at/https-mailfff5667777789.weeblysite.com,data/raw/phishing/qrcodes.at_5aba4392.html,1
alipay.com,https://www.alipay.com/?email=b,data/raw/legit/www.alipay.com_ffd0fa60.html,0
getgrass.io,https://www.getgrass.io/blog/category,data/raw/legit/www.getgrass.io_a15acba9.html,0
hamyar.in,https://hamyar.in/%D8%A2%D8%AE%D8%B1-%D9%81%D8%B5%D9%84-2-%D9%81%DB%8C%D8%B2%DB%8C%DA%A9-%DB%8C%D8%A7%D8%B2%D8%AF%D9%87%D9%85-%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C/,data/raw/legit/hamyar.in_384f1ad5.html,0
dhl.de,https://www.dhl.de/.well-known/security.txt,data/raw/legit/www.dhl.de_fa5b9482.html,0
551002k.cc,https://551002k.cc/,data/raw/phishing/551002k.cc_ee236a52.html,1
activehosted.com,https://20314.activehosted.com/f/9?s=79c1c7f78617b027c28060e7bbe09d2c&nl=5&c=25&m=61&utm_source=ActiveCampaign&utm_medium=email&utm_content=THEMA+-+Kennislink+november&utm_campaign=Kennislink+November+%28Groep+8%29,data/raw/legit/20314.activehosted.com_348358ba.html,0
pavietnam.vn,http://pavietnam.vn/en/,data/raw/legit/pavietnam.vn_ebc5b5bb.html,0
m.jk96053.com,http://m.jk96053.com,data/raw/phishing/m.jk96053.com_086bd3f0.html,1
pch.com,https://pch.com/games,data/raw/legit/pch.com_eca9cf76.html,0
cs-portalintranet.com,https://cs-portalintranet.com/pf/8b9973a8-3430-46ea-9519-b553932b8b6f/,data/raw/phishing/cs-portalintranet.com_d60c79fc.html,1
edf566.com,https://edf566.com/,data/raw/phishing/edf566.com_b501ff34.html,1
google.gr,https://www.google.gr/advanced_image_search?hl=el-US&authuser=0,data/raw/legit/www.google.gr_7cd56ed6.html,0
myfitnesspal.com,https://www.myfitnesspal.com/?correlationId=00a42909-4a34-473e-9568-3180b3497a79,data/raw/legit/www.myfitnesspal.com_0400008d.html,0
beeline.ru,https://b2blog.beeline.ru/3-idei-biznesa-do-3-millionov-rublej/,data/raw/legit/b2blog.beeline.ru_65af0f63.html,0
fsx1163.top,https://fsx1163.top/,data/raw/phishing/fsx1163.top_93179025.html,1
mobiledokan.com,https://www.mobiledokan.com/5g/,data/raw/legit/www.mobiledokan.com_b2b14219.html,0
www.zzhuiban.com,https://www.zzhuiban.com/,data/raw/phishing/www.zzhuiban.com_97318ea5.html,1
387yabo.com,http://387yabo.com/,data/raw/phishing/387yabo.com_16cdd373.html,1
nianticlabs.com,http://nianticlabs.com,data/raw/legit/nianticlabs.com_d27cba50.html,0
axrpsbfzlmqok.work,https://axrpsbfzlmqok.work/,data/raw/phishing/axrpsbfzlmqok.work_7adc1102.html,1
edweek.org,https://www.edweek.org/2013/08/09/brain-games/,data/raw/legit/www.edweek.org_7390b217.html,0
566z15.com,http://566z15.com/,data/raw/phishing/566z15.com_e7d22535.html,1
adsrvr.org,https://adsrvr.org/,data/raw/legit/adsrvr.org_dbcaf2c0.html,0
paytollzhwk.vip,https://paytollzhwk.vip/,data/raw/phishing/paytollzhwk.vip_c7a08cc2.html,1
hotxv.com,https://hotxv.com/robots.txt,data/raw/legit/hotxv.com_7df73c6c.html,0
xn--l3cg7a8a0cwa3f.com,https://xn--l3cg7a8a0cwa3f.com/,data/raw/legit/xn--l3cg7a8a0cwa3f.com_6bf1256f.html,0
olhardigital.com.br,https://olhardigital.com.br/,data/raw/legit/olhardigital.com.br_09eaacba.html,0
idntimes.com,https://www.idntimes.com?shortlink=f6kwynhg&c=Duniaku&pid=BL-Publishers&source_caller=ui,data/raw/legit/www.idntimes.com_0fc7a092.html,0
he.net,http://www.he.net/about_legal.html,data/raw/legit/www.he.net_59725ab0.html,0
gosuslugi.ru,https://www.gosuslugi.ru/,data/raw/legit/www.gosuslugi.ru_4e239bd0.html,0
rnp.br,http://www.rnp.br/?page=13,data/raw/legit/www.rnp.br_358df84b.html,0
216876b.com,http://216876b.com,data/raw/phishing/216876b.com_90db6bfa.html,1
hubspot.net,https://cdn1.hubspot.net/hubfs/20741602/Success%20Stories/Searchlight-SuccessStory-Snapdocs.pdf,data/raw/legit/cdn1.hubspot.net_49100e56.html,0
kmv.ru,https://www.kmv.ru/card.html,data/raw/legit/www.kmv.ru_eec0f362.html,0
wordreference.com,https://daily.wordreference.com/,data/raw/legit/daily.wordreference.com_e7cfce7d.html,0
immobilienscout24.de,https://www.immobilienscout24.de/?seaid=g_brand&gclid=CjwKCAjws--ZBhAXEiwAv-RNL1KSLQFhR8pteL5pzreQ0GO9Xvgjl5EIzAxluYib2thhi3ep-_0mDxoCz2wQAvD_BwE,data/raw/legit/www.immobilienscout24.de_35df6dde.html,0
telegramuo.cc,https://telegramuo.cc/apps.html,data/raw/phishing/telegramuo.cc_1f304588.html,1
pluto.tv,https://pluto.tv:443/,data/raw/legit/pluto.tv_443_92f486a3.html,0
payment.loanrhb.com,http://payment.loanrhb.com/,data/raw/phishing/payment.loanrhb.com_ef6b348d.html,1
kennasecurity.com,http://www.kennasecurity.com/,data/raw/legit/www.kennasecurity.com_743d0dc0.html,0
mxplay.com,https://seo.mxplay.com/,data/raw/legit/seo.mxplay.com_4e9a4c33.html,0
