Date,Score,Url,IP
2025-03-24 09:35:59,5.8,http://vps-1004003.neumachile.cl/~neumaticosnexen/help/,162.240.10.118
2025-04-08 21:35:36,5.8,https://kraken45at.com/?tck=1//////////,104.21.16.1
2025-03-24 09:35:26,5.8,https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=22384587990&date=MjMgTWFydCAxOTowMw==,139.59.208.164
2025-03-01 23:08:37,5.8,https://bet6666.bet,20.239.166.174
2025-03-21 14:00:10,5.8,https://sqlrayzzy.click/tbVxv4qW?utm_term={{ad.name}}&utm_campaign={{adset.name}}&utm_source={{placement}}&utm_content={{campaign.name}}&campaign_id={{campaign.id}}&adset_id={{adset.id}}&ad_id={{ad.id}}&utm_medium=3294&fbpixel=668369688862552,104.21.54.96
2025-04-08 09:30:29,5.8,https://365.505-606-707-808-909.canvbot.cn/xinym/,46.149.199.160
2025-03-23 10:57:39,5.8,https://m2024163.com/,2606:4700:3030::6815:5001
2025-04-05 19:46:40,5.8,https://cgd-espera.com,194.87.248.201
2025-04-08 09:32:17,5.8,https://boacls.com/,192.3.154.37
2025-02-24 21:43:37,5.8,http://swingzbegonacervera.com/css/sp/,185.177.154.163
2025-03-19 23:03:55,5.8,https://www.phillyweedentraining.com/wp-includes/linkedin/GlobalSources,104.21.43.39
2025-03-20 10:54:43,5.8,http://bet3333.bet/,156.234.246.23
2025-04-05 19:31:24,5.8,https://511533111.com,103.21.88.16
2025-04-08 09:36:23,5.8,https://kosson.ro/administrator/help/sui/support/load.php?home-US-userID887454686437748135480870230574184864-Email-8869711234348463541898645784-second,185.84.64.106
2025-04-08 09:37:42,5.8,https://microsoftoneline8a486331c0.farmboyusa.com/users/8a486331c0,23.254.227.19
2025-04-04 03:25:06,5.8,https://lxfkfzf.tokyo/jp/,47.79.92.189
2025-04-01 13:55:20,5.8,https://checkpoint-v5.com/?data=youssef.Benbouse@free.fr%7Cbenbouse%7Cyoussef%7C5ruedelamairie%7C33700%7CMerignac%7C0644663467%7C19550505%7C%20FR7630004025610001079905222%7C%20BNPAFRPPXXX%7C02/12/24,94.156.227.209
2025-03-18 18:35:55,5.8,https://stingosports.com/b/#bill@onyxadvisors.com,192.185.113.94
2025-04-06 00:39:46,5.8,http://www.fr-societe-generale.com,176.65.134.27
2025-03-05 23:07:28,5.8,https://fapasxixon.com/fly,2001:8d8:100f:f000::24d
2025-02-23 23:13:08,5.8,https://30px.net,38.239.96.11
2025-04-08 09:32:21,5.8,https://caixadirectapt-alerta.com/login.php,185.184.123.37
2025-02-18 15:36:54,5.8,https://goldenalaska.biz/Cyon/login.php,192.254.235.232
2025-03-05 00:42:03,5.8,https://prefer.icu/h5,163.181.246.206
2025-02-12 12:32:57,5.8,http://a130885.hostde41.fornex.host/open/MM/M/,2.58.66.91
2025-04-06 09:35:53,5.8,https://links-cl0udd.ws/aU3V38/code.php/,162.240.147.202
2025-03-05 21:31:20,5.8,https://551005p.cc/mobile-client/index/index.html,172.67.146.186
2025-04-08 09:38:02,5.8,https://o1x.66278520.xyz/gpidy5gj/5z7Aqb/7,104.21.80.1
2025-03-18 09:32:26,5.8,http://nrtut.unaux.com/xoss/index.html?xsk=em.ma.n.sa.nt.oa3&eci=3mail@b.c,185.27.134.118
2025-03-10 06:31:31,5.8,http://allegro.pl-oferta6638753.shop,104.21.16.1
2025-04-07 12:31:08,5.8,https://6h815.com,45.138.71.205
2025-04-07 06:24:52,5.8,https://scanned.page/p/67f2c5854f227,2606:4700:20::681a:d6a
2025-03-08 21:53:27,5.8,https://workdrive.zoho.com/file/v10n51ff5b12dbcd244689e2cf34c85cd9be5,136.143.190.84
2025-04-07 21:35:29,5.8,https://leboncoin.pag48484.com/buy/979022,172.67.128.164
2025-04-06 12:41:18,5.8,https://www.lcloud.comfx-1.ws/aU3V38/code.php,162.240.147.202
2025-04-05 09:48:28,5.8,https://https-wvww-roblox.com/users/1104037769/profile,104.21.32.1
2025-04-07 21:33:45,5.8,https://click.pstmrk.it/3s/download-center-file-delivery-system.netlify.app%2F/Ob3r/a4W8AQ/AQ/2d021a96-19c2-4296-9a32-3461c2c39c6a/1/Cg0CHLxOv_,52.14.172.118
2025-04-08 12:38:46,5.8,https://76487154.xyz/gpidy5gj/5z7Aqb/7,104.21.68.229
2025-04-08 12:41:32,5.8,https://ivp0st.06278520.xyz/gpidy5gj/5z7Aqb/7,104.21.49.205
2025-04-08 12:42:15,5.8,https://o1x.76278520.xyz/gpidy5gj/5z7Aqb/7,2606:4700:3030::6815:284e
2025-04-07 21:35:41,5.8,https://microsoft365.loginto.me/,13.40.105.252
2025-03-06 23:10:51,5.8,http://wap.peacockquilting.com/,38.38.180.48
2025-02-12 12:37:31,5.8,https://k551005.cc/,20.6.155.231
2025-02-12 12:40:46,5.8,http://www74566.com/,23.248.226.77
2025-03-12 06:38:17,5.8,https://circo-nex.fr/IKO/auth/login.php,2606:4700:3032::ac43:dbf2
2025-02-27 09:39:10,5.7,https://secure-confirm.com/8b6c79f8-24e4-4fdc-beb9-7ba499e4de30/a/5c6cfec6-d5cd-447f-b984-e4c52b71f11b/ccp?lid=4635f013-34d5-41c8-9f81-344343a6fb1e,54.154.179.192
2025-02-22 20:07:05,5.7,https://cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com/-/en/Hits/b/?ie=UTF8&node=246805031&ref_=sv_light_7,44.208.58.76
2025-04-08 09:30:18,5.7,https://1m-p-ozt.3615481.xyz/gpidy5gj/5z7Aqb/7,2606:4700:3033::ac43:9ab4
2025-03-22 09:34:39,5.7,http://thespotifypremiumapk.app/,172.67.144.221
2025-03-28 09:33:38,5.7,http://www.mobillepaylafii.com/,172.67.177.219
2025-02-21 14:08:13,5.7,https://unity-quetes.com/fr/mmorpg/actualites/news/anomalie-des-drakmor-221940/,68.65.123.95
2025-02-13 09:46:14,5.7,https://s7j6x.com/,204.194.64.177
2025-02-21 21:42:33,5.7,http://www.secretosbp.es/DROPBOX/DROPBOX/vinc/,34.76.160.99
2025-04-07 12:32:36,5.7,https://microbiosanalytique.com/l1cz/frlp956y1n0xj3sngolt1htbs1mczw-1ym051mxbz4cqlvgezd9j1iumxnbx4dvz-ldbcixznxbnxnbsmdxzxmxzzx1mnmszcl3vnuabxudbf,144.217.129.53
2025-02-11 10:14:51,5.7,https://reurl.cc/ZZ5yql,35.185.130.121
2025-03-10 09:28:59,5.7,http://8801122.com/,45.138.71.205
2025-04-05 09:35:35,5.7,https://debixapp-sixid.com/hilfe/70056/Entry.php,15.197.240.20
2025-02-20 09:41:17,5.7,http://www62753b.com/,23.248.226.76
2025-03-13 01:36:02,5.7,https://pl.europopet.shop/,2606:4700:3033::ac43:c649
2025-03-08 21:52:07,5.7,https://surl.li/ylhpcz,104.26.5.19
2025-03-03 09:32:00,5.7,http://cerventanas.cl/wp-admin/css/-/spotify/auth/login.php,142.44.215.170
2025-04-08 09:32:31,5.7,https://chain-resolve.tech/x0/,208.73.205.174
2025-02-14 15:44:30,5.7,http://ww25.altice.shop/,199.59.243.228
2025-03-22 09:35:43,5.7,http://www.aa8588.com/,23.248.226.75
2025-04-08 09:30:22,5.7,https://1m-p-ozt.5615481.xyz/gpidy5gj/5z7Aqb/7,2606:4700:3033::ac43:d06e
2025-04-02 15:34:25,5.7,https://samforlab.com/DDK/signin.php?195.128.225.245#,185.68.111.168
2025-02-24 23:25:08,5.7,http://www.appeasy.org/mobilelegends,104.21.80.1
2025-04-09 00:28:09,5.7,https://aaa.tiktokvvip.shop/wap,66.112.212.132
2025-04-08 21:40:14,5.7,http://www.alafiyagentsspa.com/chase.com.account/auth/index.php,107.180.115.32
2025-04-04 03:25:11,5.7,https://oricpointpre.shop/Orico/,165.154.112.38
2025-04-04 03:25:16,5.7,https://pointpermiu.shop/Orico/,165.154.112.38
2025-02-11 21:56:53,5.7,http://tk3308.com/,116.204.171.211
2025-03-06 11:11:51,5.7,http://wk3.safecnc.top/,104.21.48.1
2025-03-31 12:29:17,5.7,http://allegrolokalnie.pl-oferta6723664.shop,2606:4700:3032::6815:4350
2025-03-31 21:58:56,5.7,https://sonyps4customerservice.blogspot.co.il/,142.251.41.1
2025-04-06 21:36:41,5.7,https://midiakit.net/meta-support-es-es-facebook,157.230.55.150
2025-04-05 23:26:16,5.7,http://www.yellowstone-marketing.com/fbm/cable/Earthcore/,192.185.37.172
2025-04-08 01:56:23,5.7,https://line.brinnonparksandrec.org/linenews-cp.landpress.line.me/am_250324/,172.67.130.74
2025-04-08 09:31:45,5.7,https://api.yu3.io/aynn9h,104.21.21.5
2025-03-26 21:42:08,5.7,http://transportanfrage.de/netflixau/cc.html,2a01:238:20a:202:1065::
2025-04-04 07:54:00,5.7,https://auth-debix.com/hilfe/3287/Entry.php,102.218.215.130
2025-02-11 12:43:15,5.7,https://appevents.snx.es/handler.php,104.26.7.133
2025-04-01 14:06:18,5.7,https://homeassistafrica.com/rmmctmccopy/app/login.php,57.128.188.247
2025-03-18 18:30:07,5.7,https://account-netfilx.com/how/calcul.php,195.211.190.205
2025-02-14 21:41:33,5.7,https://i551009.cc:8989/,20.239.57.18
2025-03-31 22:01:46,5.7,http://www.8805599.com/,45.138.71.205
2025-03-20 21:37:29,5.7,http://www.facebookzone.com/,76.76.21.164
2025-04-09 00:31:21,5.7,https://hso2025880.shop/wap,2606:4700:3032::6815:3918
2025-02-09 14:07:24,5.7,https://verdeblufuscaldo.it/ub/wp-includes/espace/nickeI/nkl-log.php,149.62.185.42
2025-04-09 00:28:48,5.7,https://boliviatk.pro/wap,103.42.181.98
2025-04-03 10:58:38,5.7,http://rabilog.conohawing.com/cgi/dhlexp2m/dhl/info.php,160.251.148.188
2025-03-13 21:38:15,5.7,https://neiltoppiing.m-pages.com/lbPCiF/mill,3.73.4.14
2025-02-28 09:47:57,5.7,http://wap.workhelponline.com/,38.165.31.103
2025-04-03 11:04:56,5.7,http://www.4550552.com/,45.138.71.205
2025-04-09 00:32:16,5.7,https://longsssb1800.blog/wap,202.79.168.200
2025-03-27 21:43:55,5.7,https://curved-pager-squeaking.prd.on-fleek.net/yxmerhivmibwai1.html,104.21.112.1
2025-02-20 09:40:41,5.7,http://telegify.cc/ZH,194.147.98.31
2025-03-09 21:40:49,5.7,https://metasupport-potarl-checkpoint153171641048.abaytravel.com/meta-community-standard.php,103.228.37.172
2025-03-30 22:59:24,5.7,https://s.team-r.cc/p/gkhs-kwlp/pcbaqqbb/,62.60.232.29
2025-04-07 21:37:50,5.7,https://unlock.help-centre-pages.cloud/active:tambora_liveaboard,2606:4700:3034::6815:46b9
2025-04-08 12:41:54,5.7,https://line-e.xyz/line/,43.165.128.85
2025-04-04 09:35:04,5.7,https://www.bitvavo.com.nl.services.cyberbhartiyam.com/,45.113.122.143
2025-04-08 12:42:36,5.7,https://proyectosantabarbara.com/dkb/content/login.php,54.39.147.126
2025-02-21 21:40:29,5.7,https://skiil.cn/,103.143.72.191
2025-03-13 11:02:25,5.7,https://faecbook.vn/JaUpkOLImlG8cNyHA5HRIl,103.216.116.141
2025-03-13 21:43:36,5.7,https://renw-accuenta.com/how/calcul.php,45.139.104.34
2025-02-13 03:37:35,5.7,http://akademirisk.com/wp-content/webmail.aruba.it_myaccount/aruba.it_main.myaccount.access_aruba.it/chf/redir.php,93.89.224.8
2025-02-22 19:40:30,5.7,http://qwzpmkxnch.wiki,2606:4700:3032::ac43:b6dc
2025-02-20 23:06:26,5.7,https://vhzl56.webwave.dev/,45.79.147.190
2025-04-05 19:26:23,5.7,http://pubgmobile.event-official.com,2606:4700:3035::ac43:c98b
2025-03-01 00:33:28,5.7,https://551006r.cc,202.181.26.227
2025-03-24 20:04:11,5.7,https://micuenta-actualizacion.com/how/calcul.php,45.139.104.76
2025-03-11 12:40:50,5.6,https://mondial-relay-planification.com/index.php,93.157.106.151
2025-02-14 12:37:14,5.6,https://dpsjxqgfhzow.love/,172.67.132.121
2025-02-27 12:42:20,5.6,https://reklamaallegroads.pl,185.38.249.103
2025-03-12 09:37:40,5.6,http://551004k.cc/index.html,2606:4700:3037::ac43:81d6
2025-02-21 21:39:42,5.6,https://ok6154.top/,2606:4700:3030::6815:7001
2025-04-04 23:02:56,5.6,http://www.4448787.com/,45.138.71.205
2025-02-21 09:41:55,5.6,http://runescapeliljesuss.20m.com/,64.136.20.39
2025-03-11 23:03:31,5.6,https://imtokecan.im/,211.62.228.150
2025-03-29 21:34:33,5.6,http://www.robinhood-assetsmanagement.com.primetrustbanking.com/,139.177.180.48
2025-02-13 09:40:37,5.6,http://blm123.net/,23.248.226.77
2025-02-13 09:41:36,5.6,http://hulizenmnj.com/,2606:4700:3030::6815:6001
2025-04-07 13:57:05,5.6,https://un4ssr.top/i/82yp8/1744027835532#selectedbank2,172.67.213.157
2025-03-29 21:34:09,5.6,http://uuex.qkqlwkmx.top/,45.64.52.222
2025-03-29 21:30:51,5.6,https://dmmarket.net/ilpp6yuifmej.html,185.178.208.166
2025-04-08 01:58:42,5.6,https://ujhfliop.cc/,43.160.205.47
2025-02-22 09:44:42,5.6,http://tbpinio.pw/us/spotify/auth/login.php,104.168.193.64
2025-03-31 09:27:36,5.6,http://j551008.cc/,20.6.155.231
2025-03-29 21:30:35,5.6,https://csgotm.net/ilpp6yuifmej.html,185.178.208.170
2025-04-07 09:30:38,5.6,https://portculils.com/?eml=3mail@b.c,66.179.191.123
2025-03-28 09:31:39,5.6,https://serviciospatito.com/,80.251.136.61
2025-03-28 09:33:50,5.6,http://www.spankkimobiilifi.com/,172.67.146.210
2025-02-20 23:00:53,5.6,http://saibovip0311.cc/,20.239.97.157
2025-02-14 12:34:17,5.6,http://kkyjzcfcxq.club/,2606:4700:3033::6815:5a11
2025-02-22 09:41:42,5.6,https://cjpqb.com/,104.21.64.1
2025-03-12 23:05:21,5.6,http://8669595.com,23.248.226.78
2025-03-12 23:05:20,5.6,http://86339w.com,23.248.226.78
2025-03-12 23:05:26,5.6,http://87558bo.com,23.248.226.78
2025-02-13 09:42:10,5.6,http://l5h3b.com/,45.85.76.253
2025-02-13 09:44:22,5.6,https://g551006.cc:8989/,20.239.57.18
2025-03-27 01:58:44,5.6,https://ym23698.vip/vndjccbn/,47.83.189.115
2025-03-04 22:23:06,5.6,http://xilem.click/,172.93.120.241
2025-03-26 21:32:53,5.6,https://55100-55100tz03.com/agent.html,104.21.95.140
2025-04-08 09:30:45,5.6,https://96357021.xyz/gpidy5gj/5z7Aqb/7,104.21.80.1
2025-04-03 21:35:15,5.6,https://sklep.premium.pl/zfsr.pl,89.161.253.41
2025-03-23 21:36:52,5.6,https://www456wfcp.com/,23.235.185.60
2025-03-24 20:06:52,5.6,http://tiny.cc/ixbe001,157.245.113.153
2025-03-23 12:32:50,5.6,http://allegrolokalnie.pl-oferta4277662.shop,104.21.112.1
2025-04-06 09:39:04,5.6,http://www.boxi18.com/,45.138.71.205
2025-04-06 06:33:06,5.6,https://515396.cc/uoemama/,47.83.189.115
2025-03-16 09:28:51,5.6,https://amelisante2025.com/ask/calcul.php,213.209.150.177
2025-03-27 06:27:27,5.6,http://allegrolokalnie.pl-oferta9378696.shop,2606:4700:3031::ac43:a0bd
2025-03-27 09:37:18,5.6,http://new.vfu.aep.mybluehostin.me/Mygovaustralia/app/index.php,119.18.49.81
2025-03-04 21:57:28,5.6,https://maxseller.cl/catalogo/images/BIGLOBE.php,138.117.148.151
2025-03-02 09:43:36,5.6,http://www.5151ma.com/qkl/21302.html,154.193.118.17
2025-02-17 21:46:56,5.6,http://www.w7266.com/,16.162.53.68
2025-03-21 09:33:13,5.6,http://www.blockchainmail.net/,38.14.88.172
2025-03-02 21:36:46,5.6,https://551009i.cc/,172.67.164.20
2025-04-05 23:25:56,5.6,http://www.234099.com/,45.138.71.205
2025-02-10 12:56:42,5.6,http://www.wbe3wallet.vip/,172.67.210.90
2025-02-10 12:56:27,5.6,http://www.movew.mx/soporte/cache/recovery/recovery.php,108.179.194.83
2025-03-24 09:29:38,5.6,http://mxx91.net/,172.67.212.105
2025-04-08 09:30:35,5.6,https://551007x.cc/,2606:4700:3035::ac43:ccdf
2025-02-27 12:44:20,5.6,http://www.fndedtrdplus.com,70.39.248.167
2025-03-22 12:30:22,5.6,https://mondial-repro-relay.com/pac/calcul.php,45.139.104.132
2025-04-05 19:22:11,5.6,http://newattcompasftr.wixstudio.com/my-site,34.144.206.118
2025-04-08 09:30:40,5.6,https://76357021.xyz/gpidy5gj/5z7Aqb/7,104.21.112.1
2025-02-25 21:46:18,5.6,http://www.sdjuxue.com/shuzihuobi/6745.html,38.174.150.153
2025-04-08 09:28:48,5.6,http://5810009.com/,45.138.71.205
2025-03-02 09:41:29,5.6,https://steemcommunlity.com/tradeoffer/new/?partner=11764876435token=BGdVHrI5/,172.67.178.111
2025-03-08 21:44:33,5.6,https://827581.cc/,216.118.235.52
2025-03-08 21:45:17,5.6,https://ayi-skz.org/pc/,107.148.88.46
2025-04-07 21:34:48,5.6,https://g17ll.r.ag.d.sendibm3.com/mk/op/sh/SMJz09hnzmooCypJ9qmNhZk5vCOn/3sE4RncxK51T,1.179.112.195
2025-04-07 06:25:17,5.6,https://www.divinelasermachine.com/nn/sell/,82.165.20.116
2025-02-23 11:15:48,5.6,http://e-zongzhi.com,38.174.150.130
2025-03-19 17:02:36,5.6,https://mdscured.com/ndfps/hdji/auth/info.php,212.23.222.203
2025-04-08 09:30:47,5.6,https://96487154.xyz/gpidy5gj/5z7Aqb/7,2606:4700:3033::6815:18c5
2025-04-08 01:56:54,5.6,https://rfbhopsx.cc/,43.160.205.47
2025-04-08 01:57:46,5.6,https://tgnhiopl.cc/,43.160.205.47
2025-03-25 21:33:46,5.6,https://jikemv.com/,38.173.176.222
2025-04-08 21:33:08,5.6,https://dropbox44.site44.com/,3.211.18.187
2025-02-24 09:48:09,5.6,https://hg838.net/,45.138.71.205
2025-03-19 21:34:06,5.6,https://sp.zhabite.com/steamstore/app/2615670/Bewitching_Sinners?snr=1_5_9__300,47.57.184.166
2025-04-08 09:30:44,5.6,https://86487154.xyz/gpidy5gj/5z7Aqb/7,2606:4700:3037::6815:2d82
2025-02-18 09:52:34,5.6,https://miemnkimbcr.top/pet,2606:4700:3034::6815:1ad2
2025-04-08 01:56:24,5.6,https://line.kesinizle.com/linenews-cp.landpress.line.me/am_250324/,2606:4700:3031::ac43:9709
2025-03-09 09:33:57,5.6,https://551003k.cc/,104.21.16.1
2025-03-14 15:30:30,5.6,http://caixadirectasuporteglobalpt.com/chat.php,104.21.11.210
2025-04-08 12:38:42,5.6,https://736576.com,154.198.218.41
2025-04-07 21:34:08,5.6,https://dhlembalaro.top/mx/,104.21.23.64
2025-03-24 09:28:35,5.6,http://iman158.com/,104.21.48.1
2025-03-05 21:36:30,5.6,https://shkgxpnloff.top/,172.67.183.129
2025-03-31 22:00:45,5.6,https://www.7115293.com/,45.138.71.205
2025-04-01 09:33:18,5.6,https://mi.ellekia.com/shop/,147.124.222.61
2025-02-14 21:38:36,5.6,http://nna.pasivenwi.ru/ME8qUC/,2606:4700:3030::6815:3001
2025-04-08 12:37:52,5.6,http://caishen3368.com,45.204.10.22
2025-02-19 21:38:59,5.6,https://huizhe.top/,2606:4700:3037::ac43:ace9
2025-03-09 09:41:24,5.6,http://www.anelectriciancom.com/,46.202.156.37
2025-04-08 12:37:49,5.6,http://bet54692.com,45.204.10.22
2025-02-22 09:42:30,5.6,https://iman182.com/,104.21.48.1
2025-04-08 12:37:53,5.6,http://caishen5569.com,45.204.10.22
2025-04-05 11:12:48,5.6,https://islamgarh.com/arbit/main.php,2606:4700:3033::ac43:a1df
2025-03-12 23:05:23,5.6,http://869058.com,23.248.226.78
2025-02-12 21:45:44,5.6,https://xxxxxxxxxxxxxxxxxxx.top/0975275,104.21.12.51
2025-02-13 21:46:01,5.6,https://k551007.cc/,20.6.155.231
2025-02-12 21:45:41,5.6,https://www.kucoiinliu.com/,2606:4700:3030::6815:4001
2025-03-26 21:39:04,5.6,https://ridel-ones.top:443/bp/,92.255.57.4
2025-03-28 09:29:24,5.6,https://buiiff63.com/sudh4xzq8t4p.html,185.137.235.37
2025-03-27 21:49:11,5.6,https://www.kefuzhaimc.com/,154.221.27.230
2025-04-07 09:29:18,5.6,https://fbkoreleven.nwublasnwbe.top/,2606:4700:3035::6815:9b4
2025-04-07 09:29:21,5.6,https://gemini68.xin/,104.21.33.117
2025-03-16 21:38:26,5.6,https://www.loichelias.shop/,172.67.163.7
2025-02-12 21:44:04,5.6,https://schedlgesmbh.com/express.php,168.119.8.226
2025-04-08 09:35:34,5.6,https://hatuo365.com/,154.198.218.38
2025-03-15 11:11:37,5.6,http://www.novalinha.cv/telipa/,194.39.124.142
2025-02-19 13:56:41,5.6,https://mikebniumbzn.top/,2606:4700:3030::6815:3001
2025-02-19 17:01:43,5.6,https://renouvellement-dossier.site/pages/billing.php,13.61.21.43
2025-04-07 21:37:35,5.6,http://steamcommucnity.com/profiles/647373738,2606:4700:3036::6815:2fa9
2025-02-26 09:40:34,5.5,http://www.dhlproductosyservicios.com/hubpreview,208.97.181.79
2025-02-27 12:43:09,5.5,https://v1-ledgerlive.com,2606:4700:3037::6815:437d
2025-04-08 21:34:06,5.5,https://ezpass.com-nimm.win/pay/,2606:4700:3036::6815:5b0
2025-04-08 21:34:47,5.5,https://faceit.alphakeepme-league.pro/xmzsob4rpe7r.html,104.21.68.203
2025-04-09 00:35:48,5.5,http://www.intuitqb.online/appointment,72.167.104.87
2025-02-16 21:39:19,5.5,https://olimppbt.kz/,2a00:5da0:1000::134
2025-04-08 21:39:58,5.5,http://tq.t39uvk6.top/,45.207.228.95
2025-03-27 21:49:51,5.5,http://www.jcumslut.com/organization/webmail/webmail,66.55.88.17
2025-03-08 14:01:30,5.5,http://www.support-meta-account.click,203.171.27.179
2025-03-08 09:34:53,5.5,https://hzjsxly.com/,38.174.150.8
2025-04-07 21:38:34,5.5,https://www.meteoricstone.com/applo/,2.59.153.130
2025-04-08 12:42:52,5.5,https://safety-kf.com,43.156.233.84
2025-04-07 09:28:41,5.5,https://business.accountverifyhelp.eu/,2606:4700:3030::6815:6001
2025-03-07 21:33:43,5.5,https://choixrdv.com/96779414,81.17.17.242
2025-03-10 21:34:21,5.5,https://551002k.cc/,104.21.5.117
2025-03-09 21:41:16,5.5,https://q551001.com/,20.6.155.231
2025-03-13 21:33:31,5.5,https://h1d66x.blogspot.fr/,2607:f8b0:4006:823::2001
2025-03-12 23:05:36,5.5,http://88748t.com,23.248.226.78
2025-03-31 09:32:23,5.5,http://store.workshopfile.com/,2606:4700:3033::6815:30a6
2025-03-26 21:40:24,5.5,http://staemcomunmutty.com/ed425abcbd53486603768017e49d54cd/c3RlYW1jb211bm1pdHkuY28=/aHR0cDovL3N0YWVtY29tdW5tdXR0eS5jb20vZ2lmdC9hY3RpdmF0aW9uPURvcjVGaG5tMTF3Lw==,104.21.48.1
2025-03-04 09:41:55,5.5,http://wap.activeselfie.com/,154.216.143.8
2025-03-26 12:37:27,5.5,http://api.allegronova.net/admin/login/index.html,2606:4700:3031::6815:24d4
2025-02-16 21:36:03,5.5,https://0431saibo.com/,20.239.97.157
2025-04-08 21:33:55,5.5,https://ezpass.com-jzvv.win/pay/,2606:4700:3030::6815:4001
2025-04-08 21:34:00,5.5,https://ezpass.com-kzwx.win/pay/,104.21.42.98
2025-03-18 21:37:44,5.5,https://security.workplace.fit/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/Login-6/,159.246.29.210
2025-03-18 21:42:09,5.5,http://woo.piuxawwq.com/,156.241.133.3
2025-03-19 11:02:49,5.5,http://mmmxx.pfsjrsoje.cc/,38.49.42.46
2025-03-05 21:41:28,5.5,http://www.sulitgroup.com/images/login.htm,35.212.124.172
2025-03-10 21:34:19,5.5,https://5510002.net/,20.239.57.18
2025-02-22 18:46:11,5.5,http://app-office06voicemail-protections.com/b21ee53ea7eb0adb733ec047ed7a49036656042812ef4LOGb21ee53ea7eb0adb733ec047ed7a49036656042812ef5,52.191.175.126
2025-02-22 19:19:17,5.5,http://login0365organizationsigning.com/1b81bf40423faee8738dec6cec97167466613fafc1ef9LOG1b81bf40423faee8738dec6cec97167466613fafc1efa,52.191.175.126
2025-03-21 11:01:42,5.5,http://wwess89675.top/,172.67.197.111
2025-02-17 21:38:19,5.5,https://axrpsbfzlmqok.ink/,2606:4700:3037::6815:55ab
2025-02-28 21:41:32,5.5,http://wscp29.vip/,23.248.226.77
2025-04-02 21:31:03,5.5,https://bncomontepio.com/?m=3mail@b.c,196.251.90.128
2025-03-09 23:07:18,5.5,http://551008s.cc,202.181.26.225
2025-04-08 09:43:14,5.5,http://www.c551004.cc/,20.239.57.18
2025-03-13 21:51:16,5.5,https://www.cs2buff163.com,104.21.48.1
2025-04-07 02:01:59,5.5,https://zgcscylt.com/bk-cgi-bin/ORIXLOGINP/,2606:4700:3037::6815:52c2
2025-02-19 21:42:36,5.5,https://telegramvqc.cc/EN/,194.147.98.31
2025-02-19 21:44:24,5.5,http://us46031ymj.us08ap85c1.co/,2606:4700:3030::ac43:809d
2025-02-19 21:45:00,5.5,http://www.zmotomx.com/,196.251.86.24
2025-04-06 09:34:01,5.5,https://com1-6x.ws/aU3V38/code.php,162.240.147.202
2025-04-06 09:36:21,5.5,https://psiqnkjgda.com/apple/,43.130.234.52
2025-04-05 19:48:46,5.5,https://dana-cicil.cek-card.com/id,2606:4700:3030::ac43:bb9b
2025-02-22 09:38:37,5.5,http://fgrupli.nyc3.digitaloceanspaces.com/mc.html,162.243.189.2
2025-03-10 06:54:33,5.5,https://paypai-webapp.com/96779414,179.43.150.59
2025-03-06 23:10:53,5.5,http://wap.thebigbarrel.com/,154.216.141.48
2025-02-22 18:46:10,5.5,http://app-office03voicemail-protection.com/253c99bda78c982515dba079aad11934665573cc6451fLOG253c99bda78c982515dba079aad11934665573cc64520,52.191.175.126
2025-04-02 21:39:55,5.5,http://walletverifyauth.com/,174.138.190.170
2025-04-07 13:54:54,5.5,https://checking-browserv10.com/unsubscribe.php,94.156.227.209
2025-04-07 18:23:46,5.5,http://allegro.pl-756765765.shop/,15.197.130.221
2025-03-30 09:31:04,5.5,https://v2r.wwwzls.pp.ua/,2606:4700:3031::6815:4621
2025-02-28 21:37:20,5.5,https://globalinventorysolutions.com/189/,203.170.87.17
2025-02-28 21:39:32,5.5,https://steamecommunnity.com/104291862,172.67.129.73
2025-04-05 11:15:24,5.5,http://www.6h02.com/,45.138.71.205
2025-04-05 19:31:45,5.5,https://551009u.cc,202.181.26.229
2025-04-05 19:47:06,5.5,https://claim-daanaareesmi-hadiah-10jt.secaraa.online,2606:4700:3037::6815:4f4a
2025-04-03 21:38:06,5.5,http://www.ivmerchantcompany.com/css/swft/exp.html,199.79.62.8
2025-04-03 21:26:41,5.5,http://ecoremailing.com/ntmail.global-mail.cn/bizmail.php,198.252.100.132
2025-02-18 11:10:23,5.5,https://m.dancingmummy.com/,154.216.142.58
2025-03-19 22:59:21,5.5,https://55115b.com,45.204.17.189
2025-04-08 19:56:45,5.5,https://l.wl.co/l?u=https%3A%2F%2Fredirecting.141-195-116-45.cprapid.com%2F?trackingid=DmXHG70b&amp;signature=newsletter,2a03:2880:f00e:a:face:b00c:0:2
2025-03-25 10:57:56,5.5,http://meti.teruinpro.com/,172.245.112.197
2025-03-26 06:37:43,5.5,https://theherbocare.com/wp-conceptx/link.html,103.152.79.202
2025-03-11 23:05:45,5.5,https://redwhatsapp.com/drawnote/files/?urls=NkMyOVRZU0Fad0lCRVlySU9GZG94b0s3WmFsbE02dndTTFFPdHBUczUycUpmaWt3R1k5WW5MOHA0dkszQzhuUA==,2606:4700:3033::6815:29e
